,train,val,test
63,1445057B01#17_5,,
64,1445057B02#17_6,,
65,1445057B03#17_7,,
66,1445057B04#17_8,,
67,1457991C01#17_18,,
68,1457991C02#17_19,,
69,1457991C03#17_20,,
70,1457991C04#16_1,,
71,1457991C05#16_2,,
72,1457991D01#16_3,,
73,1457991D02#16_4,,
74,1459142A01#16_5,,
75,1459142A02#16_6,,
76,1459142A03#16_7,,
77,1459142A04#16_8,,
78,1459142A05#16_9,,
79,1459142A06#16_10,,
80,1459142A07#16_11,,
81,1459142A08#16_12,,
82,1459142A09#16_13,,
83,1459142A10#16_14,,
84,1459142A11#16_15,,
85,1459142A12#16_16,,
86,1460108A01#16_17,,
87,1460108A02#16_18,,
88,1460108A03#16_19,,
89,1460108A04#16_20,,
90,1460108A05#4_1,,
91,1460108A06#4_2,,
92,1460108A07,,
93,1460108A08,,
94,1463717B01#4_5,,
95,1463717B02#4_6,,
96,1463717B03#4_7,,
97,1463717B04#4_8,,
98,1463717B05#4_9,,
99,1463717B06#4_10,,
100,1463717B07#4_11,,
101,1463717B08#4_12,,
102,1463717B09#4_13,,
103,1463717B10#4_14,,
104,1482921A01#4_15,,
105,1482921A02#4_16,,
106,1482921A03#4_17,,
107,1482921A04#4_18,,
108,1482921A05#4_19,,
109,1482921A06#4_20,,
110,1482921A07#5_1,,
111,1491815A01#5_8,,
112,1491815A02#5_9,,
113,1491815A03#5_10,,
114,1491815A04#5_11,,
115,1491815A05#5_12,,
116,1491815A06#5_13,,
117,1491815A07#5_14,,
118,1491815A08#5_15,,
119,1493667A02#5_16,,
120,1493667A03#5_17,,
121,1493667A04#5_18,,
122,1493667A05#5_19,,
123,1493667A06#5_20,,
124,1493667A07#6_1,,
125,1493667A08#6_2,,
126,1494509A01#6_3,,
127,1494509A02#6_4,,
128,1494509A03#6_5,,
129,1494509A04#6_6,,
130,1494509A05#6_7,,
131,1494509A06#6_8,,
132,1494509A07#6_9,,
133,1526644A01#19_2,,
134,1526644A02#19_3,,
135,1526644A03#19_4,,
136,1526644A04#19_5,,
137,1526644A05#19_6,,
138,1526644A06#19_7,,
139,1526644A07#19_8,,
140,1526644A08#19_9,,
141,1544136A01#19_10,,
142,1544136A02#19_11,,
143,1544136A03#19_12,,
144,1544136A04#19_13,,
145,1544136A05#19_14,,
146,1544136A06#19_15,,
147,1544136A07#19_16,,
148,1544136A08#19_17,,
149,1549139A01#19_18,,
150,1549139A02#19_19,,
151,1549139A03#19_20,,
152,1549139A04#20_1,,
153,1549139A05#20_2,,
154,1556514A01#20_9,,
155,1556514A02#20_10,,
156,1556514A03#20_11,,
157,1556514A04#20_12,,
158,1556514A05#20_13,,
159,1556514A06#20_14,,
160,1556514A07#20_15,,
161,1556514A08#20_16,,
162,1561277B01#2_1,,
163,1561277B02#2_2,,
164,1561277B03#2_3,,
165,1561277B04#2_4,,
166,1561277B05#2_5,,
167,1565608A01#21_3,,
168,1565608A02#21_4,,
169,1565608A03#21_5,,
170,1565608A04#21_6,,
171,1565608A05#21_7,,
172,1565608A06#21_8,,
173,1565608A07#21_9,,
174,1565608A08#21_10,,
175,X127179A01#3_9,,
176,X127179A02#3_10,,
177,X127179A03#3_11,,
178,X127179A04#3_12,,
179,X127179A05#3_13,,
180,X127179A06#3_14,,
181,X133886A01#3_15,,
182,X133886A02#3_16,,
183,X133886A03#3_17,,
184,X133886A04#3_18,,
185,X133886A05#3_19,,
186,X133886A06#3_20,,
187,X150846A01#4_1,,
188,X150846A02#4_2,,
189,X150846A03#4_3,,
190,X150846A04#4_4,,
191,X150846A05#4_5,,
192,X150846A06#4_6,,
193,X150846A07#4_7,,
194,X150846A08#4_8,,
195,X155551A01#4_9,,
196,X155551A02#4_10,,
197,X155551A03#4_11,,
198,X155551A04#4_12,,
199,X155551A05#4_13,,
200,X155551A06#4_14,,
201,X161534A01#4_15,,
202,X161534A02#4_16,,
203,X161534A03#4_17,,
204,X161534A04#4_18,,
205,X161534A05#4_19,,
206,X161534A06#4_20,,
207,X161534A07#5_1,,
208,X161534A08#5_2,,
209,X169778A01#5_3,,
210,X169778A02#5_4,,
211,X169778A03#5_5,,
212,X169778A04#5_6,,
213,X169778A05#5_7,,
214,X169778A06#5_8,,
215,X169778A07#5_9,,
216,X169778A08#5_10,,
217,X172464A01#5_11,,
218,X172464A02#5_12,,
219,X172464A03#5_13,,
220,X172464A04#5_14,,
221,X172464A05#5_15,,
222,X172464A06#5_16,,
223,X172464A07#5_17,,
224,X172464A08#5_18,,
225,X179852A01#5_19,,
226,X179852A02#5_20,,
227,X179852A03#6_1,,
228,X179852A04#6_2,,
229,X179852A05#6_3,,
230,X179852A06#6_4,,
231,X207531C01#7_11,,
232,X207531C02#7_12,,
233,X207531C03#7_13,,
234,X207531C04#7_14,,
235,X207531C05#7_15,,
236,X207531C06#7_16,,
237,X207531C07#7_17,,
238,X207531C08#7_18,,
239,X207531C09#7_19,,
240,X207531C10#7_20,,
241,X207531C11#8_1,,
242,X207531C12#8_2,,
243,X207531C13#8_3,,
244,X207531C14#8_4,,
245,X207531C15#8_5,,
246,X207531C16#8_6,,
247,X207531C17#8_7,,
248,X207531C18#8_8,,
249,X207531C19#8_9,,
250,X207531C20#8_10,,
251,X209790A01#8_11,,
252,X209790A02#8_12,,
253,X209790A03#8_13,,
254,X209790A04#8_14,,
255,X209790A05#8_15,,
256,X209790A06#8_16,,
257,X209790A07#8_17,,
258,X209790A08#8_18,,
259,X209790A09#8_19,,
260,X209790A10#8_20,,
261,X209790A11#9_1,,
262,X209790A12#9_2,,
263,X211079A01#9_3,,
264,X211079A02#9_4,,
265,X211079A03#9_5,,
266,X211079A04#9_6,,
267,X211079A05#9_7,,
268,X211079A06#9_8,,
269,X211079A07#9_9,,
270,X211079A08#9_10,,
271,X219408A01#9_11,,
272,X219408A02#9_12,,
273,X219408A03#9_13,,
274,X219408A04#9_14,,
275,X219408A05#9_15,,
276,X219408A06#9_16,,
277,X219408A07#9_17,,
278,X219408A08#9_18,,
279,X224490A01#9_19,,
280,X224490A02#9_20,,
281,X224490A03#10_1,,
282,X224490A04#10_2,,
283,X224490A05#10_3,,
284,X224490A06#10_4,,
285,X224490A07#10_5,,
286,X224490A08#10_6,,
287,X225774A01#10_7,,
288,X225774A02#10_8,,
289,X225774A03#10_9,,
290,X225774A04#10_10,,
291,X225774A05#10_11,,
292,X225774A06#10_12,,
293,X225774A07#10_13,,
294,X225774A08#10_14,,
295,X227639A01#10_15,,
296,X227639A02#10_16,,
297,X227639A03#10_17,,
298,X227639A04#10_18,,
299,X227639A05#10_19,,
300,X227639A06#10_20,,
301,X227639A07#11_1,,
302,X227639A08#11_2,,
303,X242275A01#11_3,,
304,X242275A02#11_4,,
305,X242275A03#11_5,,
306,X242275A04#11_6,,
307,X242275A05#11_7,,
308,X242275A06#11_8,,
309,X242275A07#11_9,,
310,X242275A08#11_10,,
311,X251184A01#11_11,,
312,X251184A02#11_12,,
313,X251184A03#11_13,,
314,X251184A04#11_14,,
315,X251184A05#11_15,,
316,X251184A06#11_16,,
317,X251184A07#11_17,,
318,X251184A08#11_18,,
