,train,val,test
258,X207531C12#8_2,,
259,X207531C13#8_3,,
260,X207531C14#8_4,,
261,X207531C15#8_5,,
262,X207531C16#8_6,,
263,X207531C17#8_7,,
264,X207531C18#8_8,,
265,X207531C19#8_9,,
266,X207531C20#8_10,,
267,X209790A01#8_11,,
268,X209790A02#8_12,,
269,X209790A03#8_13,,
270,X209790A04#8_14,,
271,X209790A05#8_15,,
272,X209790A06#8_16,,
273,X209790A07#8_17,,
274,X209790A08#8_18,,
275,X209790A09#8_19,,
276,X209790A10#8_20,,
277,X209790A11#9_1,,
278,X209790A12#9_2,,
279,X211079A01#9_3,,
280,X211079A02#9_4,,
281,X211079A03#9_5,,
282,X211079A04#9_6,,
283,X211079A05#9_7,,
284,X211079A06#9_8,,
285,X211079A07#9_9,,
286,X211079A08#9_10,,
287,X219408A01#9_11,,
288,X219408A02#9_12,,
289,X219408A03#9_13,,
290,X219408A04#9_14,,
291,X219408A05#9_15,,
292,X219408A06#9_16,,
293,X219408A07#9_17,,
294,X219408A08#9_18,,
295,X224490A01#9_19,,
296,X224490A02#9_20,,
297,X224490A03#10_1,,
298,X224490A04#10_2,,
299,X224490A05#10_3,,
300,X224490A06#10_4,,
301,X224490A07#10_5,,
302,X224490A08#10_6,,
303,X225774A01#10_7,,
304,X225774A02#10_8,,
305,X225774A03#10_9,,
306,X225774A04#10_10,,
307,X225774A05#10_11,,
308,X225774A06#10_12,,
309,X225774A07#10_13,,
310,X225774A08#10_14,,
311,X242275A01#11_3,,
312,X242275A02#11_4,,
313,X242275A03#11_5,,
314,X242275A04#11_6,,
315,X242275A05#11_7,,
316,X242275A06#11_8,,
317,X242275A07#11_9,,
318,X242275A08#11_10,,
319,X251184A01#11_11,,
320,X251184A02#11_12,,
321,X251184A03#11_13,,
322,X251184A04#11_14,,
323,X251184A05#11_15,,
324,X251184A06#11_16,,
325,X251184A07#11_17,,
326,X251184A08#11_18,,
