,train,val,test
419,morph_13953_0,,
420,morph_26825_0,,
421,morph_26805_0,,
422,morph_26814_0,,
423,morph_26815_0,,
424,morph_18846_0,,
425,morph_13976_0,,
426,morph_26853_0,,
427,morph_18840_1,,
428,morph_18835_0,,
429,morph_26811_0,,
430,morph_13975_0,,
431,morph_19690_0,,
432,morph_26831_0,,
433,morph_26842_0,,
434,morph_26841_0,,
435,morph_19684_0,,
436,morph_19700_0,,
437,morph_18840_5,,
438,morph_26794_0,,
439,morph_13965_0,,
440,morph_26790_0,,
441,morph_13953_1,,
442,morph_18840_2,,
443,morph_26849_0,,
444,morph_13983_3,,
445,morph_19698_0,,
446,morph_26788_0,,
447,morph_26823_0,,
448,morph_18841_1,,
449,morph_26813_0,,
450,morph_13952_0,,
451,morph_26829_0,,
452,morph_19695_0,,
453,morph_26798_0,,
454,morph_13962_1,,
455,morph_18847_7,,
456,morph_13965_1,,
457,morph_18827_1,,
458,morph_13981_0,,
459,morph_13958_2,,
460,morph_26808_0,,
461,morph_26820_0,,
462,morph_13983_2,,
463,morph_18847_2,,
464,morph_13974_0,,
465,morph_18830_0,,
466,morph_13973_2,,
467,morph_26857_0,,
468,morph_13977_2,,
469,morph_19680_0,,
470,morph_26799_0,,
471,morph_26804_0,,
472,morph_19676_0,,
473,morph_18834_0,,
474,morph_18840_0,,
475,morph_13972_0,,
476,morph_26800_0,,
477,morph_13960_0,,
478,morph_18838_0,,
479,morph_26859_0,,
480,morph_19692_0,,
481,morph_18839_0,,
482,morph_18847_3,,
483,morph_13972_1,,
484,morph_26797_0,,
