,train,val,test
177,nanchang_1544136A07#19_16,,
178,nanchang_1544136A08#19_17,,
179,nanchang_1549139A01#19_18,,
180,nanchang_1549139A02#19_19,,
181,nanchang_1549139A03#19_20,,
182,nanchang_1549139A04#20_1,,
183,nanchang_1549139A05#20_2,,
184,nanchang_1549818A01#20_3,,
185,nanchang_1549818A02#20_4,,
186,nanchang_1549818A03#20_5,,
187,nanchang_1549818A04#20_6,,
188,nanchang_1549818A05#20_7,,
189,nanchang_1549818A06#20_8,,
190,nanchang_1556514A01#20_9,,
191,nanchang_1556514A02#20_10,,
192,nanchang_1556514A03#20_11,,
193,nanchang_1556514A04#20_12,,
194,nanchang_1556514A05#20_13,,
195,nanchang_1556514A06#20_14,,
196,nanchang_1556514A07#20_15,,
197,nanchang_1556514A08#20_16,,
198,nanchang_1561277B01#2_1,,
199,nanchang_1561277B02#2_2,,
200,nanchang_1561277B03#2_3,,
201,nanchang_1561277B04#2_4,,
202,nanchang_1561277B05#2_5,,
203,nanchang_1565608A01#21_3,,
204,nanchang_1565608A02#21_4,,
205,nanchang_1565608A03#21_5,,
206,nanchang_1565608A04#21_6,,
207,nanchang_1565608A05#21_7,,
208,nanchang_1565608A06#21_8,,
209,nanchang_1565608A07#21_9,,
210,nanchang_1565608A08#21_10,,
211,nanchang_1569744A01#21_11,,
212,nanchang_1569744A02#21_12,,
213,nanchang_1569744A03#21_13,,
214,nanchang_1569744A04#21_14,,
215,nanchang_1569744A05#21_15,,
216,nanchang_1569744A06#21_16,,
217,nanchang_1569744A07#21_17,,
218,nanchang_1569744A08#21_18,,
219,nanchang_1569744A09#21_19,,
220,nanchang_1569744A10#21_20,,
221,nanchang_1569744A11#7_1,,
222,nanchang_1569744A12#7_2,,
223,nanchang_1569744A13#7_3,,
224,nanchang_1569744A14#7_4,,
225,nanchang_X125675A01#2_14,,
226,nanchang_X125675A02#2_15,,
227,nanchang_X125675A03#2_16,,
228,nanchang_X125675A04#2_17,,
229,nanchang_X125675A05#2_18,,
230,nanchang_X125675A06#2_19,,
231,nanchang_X125675A07#2_20,,
232,nanchang_X125675A08#3_1,,
233,nanchang_X125675A09#3_2,,
234,nanchang_X125675A10#3_3,,
235,nanchang_X125675A11#3_4,,
236,nanchang_X125675A12#3_5,,
237,nanchang_X125675A13#3_6,,
238,nanchang_X125675A14#3_7,,
239,nanchang_X125675A15#3_8,,
240,nanchang_X127179A01#3_9,,
241,nanchang_X127179A02#3_10,,
242,nanchang_X127179A03#3_11,,
243,nanchang_X127179A04#3_12,,
244,nanchang_X127179A05#3_13,,
245,nanchang_X127179A06#3_14,,
246,nanchang_X133886A01#3_15,,
247,nanchang_X133886A02#3_16,,
248,nanchang_X133886A03#3_17,,
249,nanchang_X133886A04#3_18,,
250,nanchang_X133886A05#3_19,,
251,nanchang_X133886A06#3_20,,
252,nanchang_X150846A01#4_1,,
253,nanchang_X150846A02#4_2,,
254,nanchang_X150846A03#4_3,,
255,nanchang_X150846A04#4_4,,
256,nanchang_X150846A05#4_5,,
257,nanchang_X150846A06#4_6,,
258,nanchang_X150846A07#4_7,,
259,nanchang_X150846A08#4_8,,
260,nanchang_X155551A01#4_9,,
261,nanchang_X155551A02#4_10,,
262,nanchang_X155551A03#4_11,,
263,nanchang_X155551A04#4_12,,
264,nanchang_X155551A05#4_13,,
265,nanchang_X155551A06#4_14,,
266,nanchang_X161534A01#4_15,,
267,nanchang_X161534A02#4_16,,
268,nanchang_X161534A03#4_17,,
269,nanchang_X161534A04#4_18,,
270,nanchang_X161534A05#4_19,,
271,nanchang_X161534A06#4_20,,
272,nanchang_X161534A07#5_1,,
273,nanchang_X161534A08#5_2,,
274,nanchang_X169778A01#5_3,,
275,nanchang_X169778A02#5_4,,
276,nanchang_X169778A03#5_5,,
277,nanchang_X169778A04#5_6,,
278,nanchang_X169778A05#5_7,,
279,nanchang_X169778A06#5_8,,
280,nanchang_X169778A07#5_9,,
281,nanchang_X169778A08#5_10,,
282,nanchang_X172464A01#5_11,,
283,nanchang_X172464A02#5_12,,
284,nanchang_X172464A03#5_13,,
285,nanchang_X172464A04#5_14,,
286,nanchang_X172464A05#5_15,,
287,nanchang_X172464A06#5_16,,
288,nanchang_X172464A07#5_17,,
289,nanchang_X172464A08#5_18,,
290,nanchang_X179852A01#5_19,,
291,nanchang_X179852A02#5_20,,
292,nanchang_X179852A03#6_1,,
293,nanchang_X179852A04#6_2,,
294,nanchang_X179852A05#6_3,,
295,nanchang_X179852A06#6_4,,
296,nanchang_X197133A01#6_11,,
297,nanchang_X197133A02#6_12,,
298,nanchang_X197133A03#6_13,,
299,nanchang_X197133A04#6_14,,
300,nanchang_X197133A05#6_15,,
301,nanchang_X197133A06#6_16,,
302,nanchang_X197133A07#6_17,,
303,nanchang_X197133A08#6_18,,
304,nanchang_X207531C01#7_11,,
305,nanchang_X207531C02#7_12,,
306,nanchang_X207531C03#7_13,,
307,nanchang_X207531C04#7_14,,
308,nanchang_X207531C05#7_15,,
309,nanchang_X207531C06#7_16,,
310,nanchang_X207531C07#7_17,,
311,nanchang_X207531C08#7_18,,
312,nanchang_X207531C09#7_19,,
313,nanchang_X207531C10#7_20,,
314,nanchang_X207531C11#8_1,,
315,nanchang_X207531C12#8_2,,
316,nanchang_X207531C13#8_3,,
317,nanchang_X207531C14#8_4,,
318,nanchang_X207531C15#8_5,,
319,nanchang_X207531C16#8_6,,
320,nanchang_X207531C17#8_7,,
321,nanchang_X207531C18#8_8,,
322,nanchang_X207531C19#8_9,,
323,nanchang_X207531C20#8_10,,
324,nanchang_X209790A01#8_11,,
325,nanchang_X209790A02#8_12,,
326,nanchang_X209790A03#8_13,,
327,nanchang_X209790A04#8_14,,
328,nanchang_X209790A05#8_15,,
329,nanchang_X209790A06#8_16,,
330,nanchang_X209790A07#8_17,,
331,nanchang_X209790A08#8_18,,
332,nanchang_X209790A09#8_19,,
333,nanchang_X209790A10#8_20,,
334,nanchang_X209790A11#9_1,,
335,nanchang_X209790A12#9_2,,
336,nanchang_X211079A01#9_3,,
337,nanchang_X211079A02#9_4,,
338,nanchang_X211079A03#9_5,,
339,nanchang_X211079A04#9_6,,
340,nanchang_X211079A05#9_7,,
341,nanchang_X211079A06#9_8,,
342,nanchang_X211079A07#9_9,,
343,nanchang_X211079A08#9_10,,
344,nanchang_X219408A01#9_11,,
345,nanchang_X219408A02#9_12,,
346,nanchang_X219408A03#9_13,,
347,nanchang_X219408A04#9_14,,
348,nanchang_X219408A05#9_15,,
349,nanchang_X219408A06#9_16,,
350,nanchang_X219408A07#9_17,,
351,nanchang_X219408A08#9_18,,
352,nanchang_X224490A01#9_19,,
353,nanchang_X224490A02#9_20,,
354,nanchang_X224490A03#10_1,,
355,nanchang_X224490A04#10_2,,
356,nanchang_X224490A05#10_3,,
357,nanchang_X224490A06#10_4,,
358,nanchang_X224490A07#10_5,,
359,nanchang_X224490A08#10_6,,
360,nanchang_X225774A01#10_7,,
361,nanchang_X225774A02#10_8,,
362,nanchang_X225774A03#10_9,,
363,nanchang_X225774A04#10_10,,
364,nanchang_X225774A05#10_11,,
365,nanchang_X225774A06#10_12,,
366,nanchang_X225774A07#10_13,,
367,nanchang_X225774A08#10_14,,
368,nanchang_X227639A01#10_15,,
369,nanchang_X227639A02#10_16,,
370,nanchang_X227639A03#10_17,,
371,nanchang_X227639A04#10_18,,
372,nanchang_X227639A05#10_19,,
373,nanchang_X227639A06#10_20,,
374,nanchang_X227639A07#11_1,,
375,nanchang_X227639A08#11_2,,
376,nanchang_X242275A01#11_3,,
377,nanchang_X242275A02#11_4,,
378,nanchang_X242275A03#11_5,,
379,nanchang_X242275A04#11_6,,
380,nanchang_X242275A05#11_7,,
381,nanchang_X242275A06#11_8,,
382,nanchang_X242275A07#11_9,,
383,nanchang_X242275A08#11_10,,
384,nanchang_X251184A01#11_11,,
385,nanchang_X251184A02#11_12,,
386,nanchang_X251184A03#11_13,,
387,nanchang_X251184A04#11_14,,
388,nanchang_X251184A05#11_15,,
389,nanchang_X251184A06#11_16,,
390,nanchang_X251184A07#11_17,,
391,nanchang_X251184A08#11_18,,
392,morph_26791_0,,
393,morph_13980_0,,
394,morph_19669_0,,
395,morph_26848_0,,
396,morph_18849_0,,
397,morph_26787_0,,
398,morph_18836_0,,
399,morph_26801_0,,
400,morph_19667_0,,
401,morph_13980_1,,
402,morph_26803_0,,
403,morph_26850_0,,
404,morph_26844_0,,
405,morph_26795_0,,
406,morph_18837_0,,
407,morph_13958_0,,
408,morph_18836_1,,
409,morph_26833_0,,
410,morph_18848_6,,
411,morph_13964_0,,
412,morph_13971_0,,
413,morph_18849_1,,
414,morph_19697_0,,
415,morph_26834_0,,
416,morph_19691_0,,
417,morph_18852_0,,
418,morph_19674_0,,
419,morph_26809_0,,
420,morph_18841_0,,
421,morph_13979_0,,
422,morph_13957_0,,
423,morph_26846_0,,
424,morph_13958_3,,
425,morph_13983_0,,
426,morph_13958_1,,
427,morph_18848_1,,
428,morph_26858_0,,
429,morph_26802_0,,
430,morph_18848_5,,
431,morph_26789_0,,
432,morph_18849_2,,
433,morph_26824_0,,
434,morph_26839_0,,
435,morph_18840_4,,
436,morph_18840_3,,
437,morph_13959_0,,
438,morph_26816_0,,
439,morph_19693_0,,
440,morph_13977_1,,
441,morph_18841_2,,
442,morph_18832_0,,
443,morph_13983_1,,
444,morph_26828_0,,
445,morph_26822_0,,
446,morph_19685_0,,
447,morph_13965_2,,
448,morph_26851_0,,
449,morph_26855_0,,
450,morph_13962_0,,
451,morph_13981_1,,
452,morph_26826_0,,
453,morph_13977_0,,
454,morph_13974_1,,
455,morph_18845_0,,
456,morph_18831_0,,
457,morph_13963_0,,
458,morph_26847_0,,
459,morph_13955_0,,
460,morph_18848_4,,
461,morph_19675_0,,
462,morph_13954_0,,
463,morph_13966_0,,
464,morph_13953_0,,
465,morph_26825_0,,
466,morph_26805_0,,
467,morph_26815_0,,
468,morph_18846_0,,
469,morph_13976_0,,
470,morph_18848_3,,
471,morph_26853_0,,
472,morph_18840_1,,
473,morph_13975_0,,
474,morph_19690_0,,
475,morph_26831_0,,
476,morph_18848_2,,
477,morph_26842_0,,
478,morph_26841_0,,
479,morph_19700_0,,
480,morph_18840_5,,
481,morph_26794_0,,
482,morph_13965_0,,
483,morph_26790_0,,
484,morph_18829_0,,
485,morph_13953_1,,
486,morph_18840_2,,
487,morph_26849_0,,
488,morph_13983_3,,
489,morph_26845_0,,
490,morph_19698_0,,
491,morph_26788_0,,
492,morph_26823_0,,
493,morph_18833_0,,
494,morph_18841_1,,
495,morph_26813_0,,
496,morph_19695_0,,
497,morph_13962_1,,
498,morph_13965_1,,
499,morph_13981_0,,
500,morph_13958_2,,
501,morph_13983_2,,
502,morph_18842_0,,
503,morph_13974_0,,
504,morph_18830_0,,
505,morph_18848_0,,
506,morph_26857_0,,
507,morph_13977_2,,
508,morph_26799_0,,
509,morph_26804_0,,
510,morph_19676_0,,
511,morph_13980_2,,
512,morph_18834_0,,
513,morph_18840_0,,
514,morph_13972_0,,
515,morph_19678_0,,
516,morph_26800_0,,
517,morph_18838_0,,
518,morph_26810_0,,
519,morph_26859_0,,
520,morph_19692_0,,
521,morph_18839_0,,
522,morph_18851_0,,
523,morph_13972_1,,
524,morph_26797_0,,
