,train,val,test
253,nanchang_X207531C10#7_20,,
254,nanchang_X207531C11#8_1,,
255,nanchang_X207531C12#8_2,,
256,nanchang_X207531C13#8_3,,
257,nanchang_X207531C14#8_4,,
258,nanchang_X207531C15#8_5,,
259,nanchang_X207531C16#8_6,,
260,nanchang_X207531C17#8_7,,
261,nanchang_X207531C18#8_8,,
262,nanchang_X207531C19#8_9,,
263,nanchang_X207531C20#8_10,,
264,nanchang_X209790A01#8_11,,
265,nanchang_X209790A02#8_12,,
266,nanchang_X209790A03#8_13,,
267,nanchang_X209790A04#8_14,,
268,nanchang_X209790A05#8_15,,
269,nanchang_X209790A06#8_16,,
270,nanchang_X209790A07#8_17,,
271,nanchang_X209790A08#8_18,,
272,nanchang_X209790A09#8_19,,
273,nanchang_X209790A10#8_20,,
274,nanchang_X209790A11#9_1,,
275,nanchang_X209790A12#9_2,,
276,nanchang_X211079A01#9_3,,
277,nanchang_X211079A02#9_4,,
278,nanchang_X211079A03#9_5,,
279,nanchang_X211079A04#9_6,,
280,nanchang_X211079A05#9_7,,
281,nanchang_X211079A06#9_8,,
282,nanchang_X211079A07#9_9,,
283,nanchang_X211079A08#9_10,,
284,nanchang_X219408A01#9_11,,
285,nanchang_X219408A02#9_12,,
286,nanchang_X219408A03#9_13,,
287,nanchang_X219408A04#9_14,,
288,nanchang_X219408A05#9_15,,
289,nanchang_X219408A06#9_16,,
290,nanchang_X219408A07#9_17,,
291,nanchang_X219408A08#9_18,,
292,nanchang_X224490A01#9_19,,
293,nanchang_X224490A02#9_20,,
294,nanchang_X224490A03#10_1,,
295,nanchang_X224490A04#10_2,,
296,nanchang_X224490A05#10_3,,
297,nanchang_X224490A06#10_4,,
298,nanchang_X224490A07#10_5,,
299,nanchang_X224490A08#10_6,,
300,nanchang_X225774A01#10_7,,
301,nanchang_X225774A02#10_8,,
302,nanchang_X225774A03#10_9,,
303,nanchang_X225774A04#10_10,,
304,nanchang_X225774A05#10_11,,
305,nanchang_X225774A06#10_12,,
306,nanchang_X225774A07#10_13,,
307,nanchang_X225774A08#10_14,,
308,nanchang_X227639A01#10_15,,
309,nanchang_X227639A02#10_16,,
310,nanchang_X227639A03#10_17,,
311,nanchang_X227639A04#10_18,,
312,nanchang_X227639A05#10_19,,
313,nanchang_X227639A06#10_20,,
314,nanchang_X227639A07#11_1,,
315,nanchang_X227639A08#11_2,,
316,morph_26791_0,,
317,morph_26848_0,,
318,morph_18849_0,,
319,morph_26787_0,,
320,morph_18843_1,,
321,morph_26843_0,,
322,morph_18836_0,,
323,morph_26801_0,,
324,morph_19667_0,,
325,morph_18847_0,,
326,morph_26803_0,,
327,morph_26850_0,,
328,morph_26844_0,,
329,morph_26817_0,,
330,morph_18837_0,,
331,morph_19694_0,,
332,morph_18827_2,,
333,morph_18836_1,,
334,morph_26833_0,,
335,morph_18848_6,,
336,morph_18847_6,,
337,morph_13961_0,,
338,morph_13978_1,,
339,morph_18847_8,,
340,morph_13964_0,,
341,morph_13971_0,,
342,morph_13978_0,,
343,morph_18849_1,,
344,morph_26834_0,,
345,morph_19691_0,,
346,morph_18852_0,,
347,morph_18847_9,,
348,morph_19674_0,,
349,morph_26809_0,,
350,morph_18841_0,,
351,morph_18843_0,,
352,morph_13979_0,,
353,morph_13957_0,,
354,morph_26846_0,,
355,morph_18827_0,,
356,morph_13983_0,,
357,morph_18847_4,,
358,morph_18848_1,,
359,morph_26858_0,,
360,morph_26802_0,,
361,morph_26838_0,,
362,morph_18848_5,,
363,morph_26789_0,,
364,morph_18849_2,,
365,morph_26824_0,,
366,morph_26839_0,,
367,morph_19681_0,,
368,morph_18847_1,,
369,morph_18840_4,,
370,morph_18840_3,,
371,morph_13959_0,,
372,morph_26806_0,,
373,morph_19693_0,,
374,morph_26832_0,,
375,morph_13977_1,,
376,morph_18841_2,,
377,morph_18832_0,,
378,morph_13983_1,,
379,morph_26822_0,,
380,morph_19685_0,,
381,morph_13965_2,,
382,morph_26851_0,,
383,morph_26855_0,,
384,morph_18847_10,,
385,morph_18847_5,,
386,morph_13962_0,,
387,morph_13981_1,,
388,morph_26826_0,,
389,morph_26821_0,,
390,morph_13977_0,,
391,morph_13974_1,,
392,morph_19672_0,,
393,morph_13961_1,,
394,morph_18845_0,,
395,morph_18831_0,,
396,morph_13963_0,,
397,morph_26847_0,,
398,morph_13955_0,,
399,morph_18848_4,,
400,morph_13954_0,,
401,morph_19689_0,,
402,morph_13966_0,,
403,morph_26825_0,,
404,morph_26805_0,,
405,morph_26814_0,,
406,morph_18844_0,,
407,morph_13976_0,,
408,morph_18848_3,,
409,morph_26853_0,,
410,morph_18840_1,,
411,morph_18835_0,,
412,morph_26811_0,,
413,morph_13975_0,,
414,morph_19677_0,,
415,morph_19690_0,,
416,morph_26831_0,,
417,morph_18848_2,,
418,morph_26842_0,,
419,morph_26841_0,,
420,morph_19684_0,,
421,morph_19700_0,,
422,morph_18840_5,,
423,morph_26794_0,,
424,morph_13965_0,,
425,morph_18829_0,,
426,morph_18840_2,,
427,morph_26849_0,,
428,morph_13983_3,,
429,morph_19698_0,,
430,morph_26788_0,,
431,morph_26823_0,,
432,morph_18841_1,,
433,morph_26829_0,,
434,morph_19695_0,,
435,morph_26798_0,,
436,morph_13962_1,,
437,morph_18847_7,,
438,morph_13965_1,,
439,morph_18827_1,,
440,morph_13981_0,,
441,morph_26808_0,,
442,morph_13983_2,,
443,morph_18842_0,,
444,morph_18847_2,,
445,morph_13974_0,,
446,morph_18830_0,,
447,morph_18848_0,,
448,morph_26857_0,,
449,morph_13977_2,,
450,morph_19680_0,,
451,morph_26804_0,,
452,morph_19676_0,,
453,morph_18840_0,,
454,morph_19678_0,,
455,morph_26800_0,,
456,morph_13960_0,,
457,morph_18838_0,,
458,morph_26810_0,,
459,morph_26859_0,,
460,morph_18839_0,,
461,morph_18851_0,,
462,morph_18847_3,,
463,morph_26793_0,,
464,morph_26797_0,,
