,train,val,test
48,1459142A10#16_14,,
49,1459142A11#16_15,,
50,1459142A12#16_16,,
51,1493667A02#5_16,,
52,1493667A03#5_17,,
53,1493667A04#5_18,,
54,1493667A05#5_19,,
55,1493667A06#5_20,,
56,1493667A07#6_1,,
57,1493667A08#6_2,,
58,1502032A01,,
59,1502032A02#6_11,,
60,1502032A03#6_12,,
61,1502032A04#6_13,,
62,1502032A05#6_14,,
63,1502032A06,,
64,1544136A01#19_10,,
65,1544136A02#19_11,,
66,1544136A03#19_12,,
67,1544136A04#19_13,,
68,1544136A05#19_14,,
69,1544136A06#19_15,,
70,1544136A07#19_16,,
71,1544136A08#19_17,,
72,1556514A01#20_9,,
73,1556514A02#20_10,,
74,1556514A03#20_11,,
75,1556514A04#20_12,,
76,1556514A05#20_13,,
77,1556514A06#20_14,,
78,1556514A07#20_15,,
79,1556514A08#20_16,,
80,1565608A01#21_3,,
81,1565608A02#21_4,,
82,1565608A03#21_5,,
83,1565608A04#21_6,,
84,1565608A05#21_7,,
85,1565608A06#21_8,,
86,1565608A07#21_9,,
87,1565608A08#21_10,,
88,1569744A01#21_11,,
89,1569744A02#21_12,,
90,1569744A03#21_13,,
91,1569744A04#21_14,,
92,1569744A05#21_15,,
93,1569744A06#21_16,,
94,1569744A07#21_17,,
95,1569744A08#21_18,,
96,1569744A09#21_19,,
97,1569744A10#21_20,,
98,1569744A11#7_1,,
99,1569744A12#7_2,,
100,1569744A13#7_3,,
101,1569744A14#7_4,,
102,X161534A01#4_15,,
103,X161534A02#4_16,,
104,X161534A03#4_17,,
105,X161534A04#4_18,,
106,X161534A05#4_19,,
107,X161534A06#4_20,,
108,X161534A07#5_1,,
109,X161534A08#5_2,,
110,X197133A01#6_11,,
111,X197133A02#6_12,,
112,X197133A03#6_13,,
113,X197133A04#6_14,,
114,X197133A05#6_15,,
115,X197133A06#6_16,,
116,X197133A07#6_17,,
117,X197133A08#6_18,,
118,X207531C01#7_11,,
119,X207531C02#7_12,,
120,X207531C03#7_13,,
121,X207531C04#7_14,,
122,X207531C05#7_15,,
123,X207531C06#7_16,,
124,X207531C07#7_17,,
125,X207531C08#7_18,,
126,X207531C09#7_19,,
127,X207531C10#7_20,,
128,X207531C11#8_1,,
129,X207531C12#8_2,,
130,X207531C13#8_3,,
131,X207531C14#8_4,,
132,X207531C15#8_5,,
133,X207531C16#8_6,,
134,X207531C17#8_7,,
135,X207531C18#8_8,,
136,X207531C19#8_9,,
137,X207531C20#8_10,,
138,X209790A01#8_11,,
139,X209790A02#8_12,,
140,X209790A03#8_13,,
141,X209790A04#8_14,,
142,X209790A05#8_15,,
143,X209790A06#8_16,,
144,X209790A07#8_17,,
145,X209790A08#8_18,,
146,X209790A09#8_19,,
147,X209790A10#8_20,,
148,X209790A11#9_1,,
149,X209790A12#9_2,,
150,X219408A01#9_11,,
151,X219408A02#9_12,,
152,X219408A03#9_13,,
153,X219408A04#9_14,,
154,X219408A05#9_15,,
155,X219408A06#9_16,,
156,X219408A07#9_17,,
157,X219408A08#9_18,,
158,X251184A01#11_11,,
159,X251184A02#11_12,,
160,X251184A03#11_13,,
161,X251184A04#11_14,,
162,X251184A05#11_15,,
163,X251184A06#11_16,,
164,X251184A07#11_17,,
165,X251184A08#11_18,,
166,1386008A01#3_9,,
167,1386008A02#3_10,,
168,1386008A03#3_11,,
169,1386008A04#3_12,,
170,1386008A05#3_13,,
171,1386008A06#3_14,,
172,1386008A07#3_15,,
173,1386008A08#3_16,,
174,1386008A09#3_17,,
175,1386008A10#3_18,,
176,1394025A01#2_2,,
177,1394025A02#2_3,,
178,1394025A03#2_4,,
179,1394025A04#2_5,,
180,1394025A05#2_6,,
181,1394025A06#2_7,,
182,1394025A07#2_8,,
183,1394025A08#2_9,,
184,1394025A09#2_10,,
185,1394025A10#2_11,,
186,1394250C01#2_12,,
187,1394250C02#2_13,,
188,1394250C03#2_14,,
189,1394250C04#2_15,,
190,1394250C05#2_16,,
191,1394250C06#2_17,,
192,1394250C07#2_18,,
193,1394250C08#2_19,,
194,1445057B01#17_5,,
195,1445057B02#17_6,,
196,1445057B03#17_7,,
197,1445057B04#17_8,,
198,1460108A01#16_17,,
199,1460108A02#16_18,,
200,1460108A03#16_19,,
201,1460108A04#16_20,,
202,1460108A05#4_1,,
203,1460108A06#4_2,,
204,1460108A07,,
205,1460108A08,,
206,1463717B01#4_5,,
207,1463717B02#4_6,,
208,1463717B03#4_7,,
209,1463717B04#4_8,,
210,1463717B05#4_9,,
211,1463717B06#4_10,,
212,1463717B07#4_11,,
213,1463717B08#4_12,,
214,1463717B09#4_13,,
215,1463717B10#4_14,,
216,1482921A01#4_15,,
217,1482921A02#4_16,,
218,1482921A03#4_17,,
219,1482921A04#4_18,,
220,1482921A05#4_19,,
221,1482921A06#4_20,,
222,1482921A07#5_1,,
223,1491815A01#5_8,,
224,1491815A02#5_9,,
225,1491815A03#5_10,,
226,1491815A04#5_11,,
227,1491815A05#5_12,,
228,1491815A06#5_13,,
229,1491815A07#5_14,,
230,1491815A08#5_15,,
231,1494509A01#6_3,,
232,1494509A02#6_4,,
233,1494509A03#6_5,,
234,1494509A04#6_6,,
235,1494509A05#6_7,,
236,1494509A06#6_8,,
237,1494509A07#6_9,,
238,1549139A01#19_18,,
239,1549139A02#19_19,,
240,1549139A03#19_20,,
241,1549139A04#20_1,,
242,1549139A05#20_2,,
243,1549818A01#20_3,,
244,1549818A02#20_4,,
245,1549818A03#20_5,,
246,1549818A04#20_6,,
247,1549818A05#20_7,,
248,1549818A06#20_8,,
249,1561277B01#2_1,,
250,1561277B02#2_2,,
251,1561277B03#2_3,,
252,1561277B04#2_4,,
253,1561277B05#2_5,,
254,X125675A01#2_14,,
255,X125675A02#2_15,,
256,X125675A03#2_16,,
257,X125675A04#2_17,,
258,X125675A05#2_18,,
259,X125675A06#2_19,,
260,X125675A07#2_20,,
261,X125675A08#3_1,,
262,X125675A09#3_2,,
263,X125675A10#3_3,,
264,X125675A11#3_4,,
265,X125675A12#3_5,,
266,X125675A13#3_6,,
267,X125675A14#3_7,,
268,X125675A15#3_8,,
269,X133886A01#3_15,,
270,X133886A02#3_16,,
271,X133886A03#3_17,,
272,X133886A04#3_18,,
273,X133886A05#3_19,,
274,X133886A06#3_20,,
275,X150846A01#4_1,,
276,X150846A02#4_2,,
277,X150846A03#4_3,,
278,X150846A04#4_4,,
279,X150846A05#4_5,,
280,X150846A06#4_6,,
281,X150846A07#4_7,,
282,X150846A08#4_8,,
283,X155551A01#4_9,,
284,X155551A02#4_10,,
285,X155551A03#4_11,,
286,X155551A04#4_12,,
287,X155551A05#4_13,,
288,X155551A06#4_14,,
289,X169778A01#5_3,,
290,X169778A02#5_4,,
291,X169778A03#5_5,,
292,X169778A04#5_6,,
293,X169778A05#5_7,,
294,X169778A06#5_8,,
295,X169778A07#5_9,,
296,X169778A08#5_10,,
297,X211079A01#9_3,,
298,X211079A02#9_4,,
299,X211079A03#9_5,,
300,X211079A04#9_6,,
301,X211079A05#9_7,,
302,X211079A06#9_8,,
303,X211079A07#9_9,,
304,X211079A08#9_10,,
305,X224490A01#9_19,,
306,X224490A02#9_20,,
307,X224490A03#10_1,,
308,X224490A04#10_2,,
309,X224490A05#10_3,,
310,X224490A06#10_4,,
311,X224490A07#10_5,,
312,X224490A08#10_6,,
313,X225774A01#10_7,,
314,X225774A02#10_8,,
315,X225774A03#10_9,,
316,X225774A04#10_10,,
317,X225774A05#10_11,,
318,X225774A06#10_12,,
319,X225774A07#10_13,,
320,X225774A08#10_14,,
321,X242275A01#11_3,,
322,X242275A02#11_4,,
323,X242275A03#11_5,,
324,X242275A04#11_6,,
325,X242275A05#11_7,,
326,X242275A06#11_8,,
327,X242275A07#11_9,,
328,X242275A08#11_10,,
