,train,val,test
215,1482921A06#4_20,,
216,1482921A07#5_1,,
217,1491815A01#5_8,,
218,1491815A02#5_9,,
219,1491815A03#5_10,,
220,1491815A04#5_11,,
221,1491815A05#5_12,,
222,1491815A06#5_13,,
223,1491815A07#5_14,,
224,1491815A08#5_15,,
225,1494509A01#6_3,,
226,1494509A02#6_4,,
227,1494509A03#6_5,,
228,1494509A04#6_6,,
229,1494509A05#6_7,,
230,1494509A06#6_8,,
231,1494509A07#6_9,,
232,1520691A01#6_16,,
233,1520691A02#6_17,,
234,1520691A03#6_18,,
235,1520691A04#6_19,,
236,1520691A05#6_20,,
237,1520691A06#19_1,,
238,1549139A01#19_18,,
239,1549139A02#19_19,,
240,1549139A03#19_20,,
241,1549139A04#20_1,,
242,1549139A05#20_2,,
243,1549818A01#20_3,,
244,1549818A02#20_4,,
245,1549818A03#20_5,,
246,1549818A04#20_6,,
247,1549818A05#20_7,,
248,1549818A06#20_8,,
249,X133886A01#3_15,,
250,X133886A02#3_16,,
251,X133886A03#3_17,,
252,X133886A04#3_18,,
253,X133886A05#3_19,,
254,X133886A06#3_20,,
255,X150846A01#4_1,,
256,X150846A02#4_2,,
257,X150846A03#4_3,,
258,X150846A04#4_4,,
259,X150846A05#4_5,,
260,X150846A06#4_6,,
261,X150846A07#4_7,,
262,X150846A08#4_8,,
263,X155551A01#4_9,,
264,X155551A02#4_10,,
265,X155551A03#4_11,,
266,X155551A04#4_12,,
267,X155551A05#4_13,,
268,X155551A06#4_14,,
269,X169778A01#5_3,,
270,X169778A02#5_4,,
271,X169778A03#5_5,,
272,X169778A04#5_6,,
273,X169778A05#5_7,,
274,X169778A06#5_8,,
275,X169778A07#5_9,,
276,X169778A08#5_10,,
277,X211079A01#9_3,,
278,X211079A02#9_4,,
279,X211079A03#9_5,,
280,X211079A04#9_6,,
281,X211079A05#9_7,,
282,X211079A06#9_8,,
283,X211079A07#9_9,,
284,X211079A08#9_10,,
285,X224490A01#9_19,,
286,X224490A02#9_20,,
287,X224490A03#10_1,,
288,X224490A04#10_2,,
289,X224490A05#10_3,,
290,X224490A06#10_4,,
291,X224490A07#10_5,,
292,X224490A08#10_6,,
293,X225774A01#10_7,,
294,X225774A02#10_8,,
295,X225774A03#10_9,,
296,X225774A04#10_10,,
297,X225774A05#10_11,,
298,X225774A06#10_12,,
299,X225774A07#10_13,,
300,X225774A08#10_14,,
301,X227639A01#10_15,,
302,X227639A02#10_16,,
303,X227639A03#10_17,,
304,X227639A04#10_18,,
305,X227639A05#10_19,,
306,X227639A06#10_20,,
307,X227639A07#11_1,,
308,X227639A08#11_2,,
309,X242275A01#11_3,,
310,X242275A02#11_4,,
311,X242275A03#11_5,,
312,X242275A04#11_6,,
313,X242275A05#11_7,,
314,X242275A06#11_8,,
315,X242275A07#11_9,,
316,X242275A08#11_10,,
