,train,val,test
130,X207531C14#8_4,,
131,X207531C15#8_5,,
132,X207531C16#8_6,,
133,X207531C17#8_7,,
134,X207531C18#8_8,,
135,X207531C19#8_9,,
136,X207531C20#8_10,,
137,X209790A01#8_11,,
138,X209790A02#8_12,,
139,X209790A03#8_13,,
140,X209790A04#8_14,,
141,X209790A05#8_15,,
142,X209790A06#8_16,,
143,X209790A07#8_17,,
144,X209790A08#8_18,,
145,X209790A09#8_19,,
146,X209790A10#8_20,,
147,X209790A11#9_1,,
148,X209790A12#9_2,,
149,X219408A01#9_11,,
150,X219408A02#9_12,,
151,X219408A03#9_13,,
152,X219408A04#9_14,,
153,X219408A05#9_15,,
154,X219408A06#9_16,,
155,X219408A07#9_17,,
156,X219408A08#9_18,,
157,X251184A01#11_11,,
158,X251184A02#11_12,,
159,X251184A03#11_13,,
160,X251184A04#11_14,,
161,X251184A05#11_15,,
162,X251184A06#11_16,,
163,X251184A07#11_17,,
164,X251184A08#11_18,,
165,1386008A01#3_9,,
166,1386008A02#3_10,,
167,1386008A03#3_11,,
168,1386008A04#3_12,,
169,1386008A05#3_13,,
170,1386008A06#3_14,,
171,1386008A07#3_15,,
172,1386008A08#3_16,,
173,1386008A09#3_17,,
174,1386008A10#3_18,,
175,1394025A01#2_2,,
176,1394025A02#2_3,,
177,1394025A03#2_4,,
178,1394025A04#2_5,,
179,1394025A05#2_6,,
180,1394025A06#2_7,,
181,1394025A07#2_8,,
182,1394025A08#2_9,,
183,1394025A09#2_10,,
184,1394025A10#2_11,,
185,1394250C01#2_12,,
186,1394250C02#2_13,,
187,1394250C03#2_14,,
188,1394250C04#2_15,,
189,1394250C05#2_16,,
190,1394250C06#2_17,,
191,1394250C07#2_18,,
192,1394250C08#2_19,,
193,1420083A01#18_2,,
194,1420083A02#18_3,,
195,1420083A03#18_4,,
196,1420083A04#18_5,,
197,1420083A05#18_6,,
198,1420083A06#18_7,,
199,1420083A07#18_8,,
200,1420083A08#18_9,,
201,1420083A09#18_10,,
202,1420083A10#18_11,,
203,1460108A01#16_17,,
204,1460108A02#16_18,,
205,1460108A03#16_19,,
206,1460108A04#16_20,,
207,1460108A05#4_1,,
208,1460108A06#4_2,,
209,1460108A07,,
210,1460108A08,,
211,1482921A01#4_15,,
212,1482921A02#4_16,,
213,1482921A03#4_17,,
214,1482921A04#4_18,,
215,1482921A05#4_19,,
216,1482921A06#4_20,,
217,1482921A07#5_1,,
218,1491815A01#5_8,,
219,1491815A02#5_9,,
220,1491815A03#5_10,,
221,1491815A04#5_11,,
222,1491815A05#5_12,,
223,1491815A06#5_13,,
224,1491815A07#5_14,,
225,1491815A08#5_15,,
226,1494509A01#6_3,,
227,1494509A02#6_4,,
228,1494509A03#6_5,,
229,1494509A04#6_6,,
230,1494509A05#6_7,,
231,1494509A06#6_8,,
232,1494509A07#6_9,,
233,1520691A01#6_16,,
234,1520691A02#6_17,,
235,1520691A03#6_18,,
236,1520691A04#6_19,,
237,1520691A05#6_20,,
238,1520691A06#19_1,,
239,1549818A01#20_3,,
240,1549818A02#20_4,,
241,1549818A03#20_5,,
242,1549818A04#20_6,,
243,1549818A05#20_7,,
244,1549818A06#20_8,,
245,1561277B01#2_1,,
246,1561277B02#2_2,,
247,1561277B03#2_3,,
248,1561277B04#2_4,,
249,1561277B05#2_5,,
250,X125675A01#2_14,,
251,X125675A02#2_15,,
252,X125675A03#2_16,,
253,X125675A04#2_17,,
254,X125675A05#2_18,,
255,X125675A06#2_19,,
256,X125675A07#2_20,,
257,X125675A08#3_1,,
258,X125675A09#3_2,,
259,X125675A10#3_3,,
260,X125675A11#3_4,,
261,X125675A12#3_5,,
262,X125675A13#3_6,,
263,X125675A14#3_7,,
264,X125675A15#3_8,,
265,X133886A01#3_15,,
266,X133886A02#3_16,,
267,X133886A03#3_17,,
268,X133886A04#3_18,,
269,X133886A05#3_19,,
270,X133886A06#3_20,,
271,X150846A01#4_1,,
272,X150846A02#4_2,,
273,X150846A03#4_3,,
274,X150846A04#4_4,,
275,X150846A05#4_5,,
276,X150846A06#4_6,,
277,X150846A07#4_7,,
278,X150846A08#4_8,,
279,X155551A01#4_9,,
280,X155551A02#4_10,,
281,X155551A03#4_11,,
282,X155551A04#4_12,,
283,X155551A05#4_13,,
284,X155551A06#4_14,,
285,X169778A01#5_3,,
286,X169778A02#5_4,,
287,X169778A03#5_5,,
288,X169778A04#5_6,,
289,X169778A05#5_7,,
290,X169778A06#5_8,,
291,X169778A07#5_9,,
292,X169778A08#5_10,,
293,X211079A01#9_3,,
294,X211079A02#9_4,,
295,X211079A03#9_5,,
296,X211079A04#9_6,,
297,X211079A05#9_7,,
298,X211079A06#9_8,,
299,X211079A07#9_9,,
300,X211079A08#9_10,,
301,X224490A01#9_19,,
302,X224490A02#9_20,,
303,X224490A03#10_1,,
304,X224490A04#10_2,,
305,X224490A05#10_3,,
306,X224490A06#10_4,,
307,X224490A07#10_5,,
308,X224490A08#10_6,,
309,X225774A01#10_7,,
310,X225774A02#10_8,,
311,X225774A03#10_9,,
312,X225774A04#10_10,,
313,X225774A05#10_11,,
314,X225774A06#10_12,,
315,X225774A07#10_13,,
316,X225774A08#10_14,,
317,X227639A01#10_15,,
318,X227639A02#10_16,,
319,X227639A03#10_17,,
320,X227639A04#10_18,,
321,X227639A05#10_19,,
322,X227639A06#10_20,,
323,X227639A07#11_1,,
324,X227639A08#11_2,,
325,X242275A01#11_3,,
326,X242275A02#11_4,,
327,X242275A03#11_5,,
328,X242275A04#11_6,,
329,X242275A05#11_7,,
330,X242275A06#11_8,,
331,X242275A07#11_9,,
332,X242275A08#11_10,,
