,train,val,test
189,1561277B02#2_2,,
190,1561277B03#2_3,,
191,1561277B04#2_4,,
192,1561277B05#2_5,,
193,1565608A01#21_3,,
194,1565608A02#21_4,,
195,1565608A03#21_5,,
196,1565608A04#21_6,,
197,1565608A05#21_7,,
198,1565608A06#21_8,,
199,1565608A07#21_9,,
200,1565608A08#21_10,,
201,1569744A01#21_11,,
202,1569744A02#21_12,,
203,1569744A03#21_13,,
204,1569744A04#21_14,,
205,1569744A05#21_15,,
206,1569744A06#21_16,,
207,1569744A07#21_17,,
208,1569744A08#21_18,,
209,1569744A09#21_19,,
210,1569744A10#21_20,,
211,1569744A11#7_1,,
212,1569744A12#7_2,,
213,1569744A13#7_3,,
214,1569744A14#7_4,,
215,X125675A01#2_14,,
216,X125675A02#2_15,,
217,X125675A03#2_16,,
218,X125675A04#2_17,,
219,X125675A05#2_18,,
220,X125675A06#2_19,,
221,X125675A07#2_20,,
222,X125675A08#3_1,,
223,X125675A09#3_2,,
224,X125675A10#3_3,,
225,X125675A11#3_4,,
226,X125675A12#3_5,,
227,X125675A13#3_6,,
228,X125675A14#3_7,,
229,X125675A15#3_8,,
230,X161534A01#4_15,,
231,X161534A02#4_16,,
232,X161534A03#4_17,,
233,X161534A04#4_18,,
234,X161534A05#4_19,,
235,X161534A06#4_20,,
236,X161534A07#5_1,,
237,X161534A08#5_2,,
238,X169778A01#5_3,,
239,X169778A02#5_4,,
240,X169778A03#5_5,,
241,X169778A04#5_6,,
242,X169778A05#5_7,,
243,X169778A06#5_8,,
244,X169778A07#5_9,,
245,X169778A08#5_10,,
246,X172464A01#5_11,,
247,X172464A02#5_12,,
248,X172464A03#5_13,,
249,X172464A04#5_14,,
250,X172464A05#5_15,,
251,X172464A06#5_16,,
252,X172464A07#5_17,,
253,X172464A08#5_18,,
254,X179852A01#5_19,,
255,X179852A02#5_20,,
256,X179852A03#6_1,,
257,X179852A04#6_2,,
258,X179852A05#6_3,,
259,X179852A06#6_4,,
260,X209790A01#8_11,,
261,X209790A02#8_12,,
262,X209790A03#8_13,,
263,X209790A04#8_14,,
264,X209790A05#8_15,,
265,X209790A06#8_16,,
266,X209790A07#8_17,,
267,X209790A08#8_18,,
268,X209790A09#8_19,,
269,X209790A10#8_20,,
270,X209790A11#9_1,,
271,X209790A12#9_2,,
272,X219408A01#9_11,,
273,X219408A02#9_12,,
274,X219408A03#9_13,,
275,X219408A04#9_14,,
276,X219408A05#9_15,,
277,X219408A06#9_16,,
278,X219408A07#9_17,,
279,X219408A08#9_18,,
280,X224490A01#9_19,,
281,X224490A02#9_20,,
282,X224490A03#10_1,,
283,X224490A04#10_2,,
284,X224490A05#10_3,,
285,X224490A06#10_4,,
286,X224490A07#10_5,,
287,X224490A08#10_6,,
288,X225774A01#10_7,,
289,X225774A02#10_8,,
290,X225774A03#10_9,,
291,X225774A04#10_10,,
292,X225774A05#10_11,,
293,X225774A06#10_12,,
294,X225774A07#10_13,,
295,X225774A08#10_14,,
296,X227639A01#10_15,,
297,X227639A02#10_16,,
298,X227639A03#10_17,,
299,X227639A04#10_18,,
300,X227639A05#10_19,,
301,X227639A06#10_20,,
302,X227639A07#11_1,,
303,X227639A08#11_2,,
304,X242275A01#11_3,,
305,X242275A02#11_4,,
306,X242275A03#11_5,,
307,X242275A04#11_6,,
308,X242275A05#11_7,,
309,X242275A06#11_8,,
310,X242275A07#11_9,,
311,X242275A08#11_10,,
312,X251184A01#11_11,,
313,X251184A02#11_12,,
314,X251184A03#11_13,,
315,X251184A04#11_14,,
316,X251184A05#11_15,,
317,X251184A06#11_16,,
318,X251184A07#11_17,,
319,X251184A08#11_18,,
