,train,val,test
63,1457991C03#17_20,,
64,1457991C04#16_1,,
65,1457991C05#16_2,,
66,1457991D01#16_3,,
67,1457991D02#16_4,,
68,1459142A01#16_5,,
69,1459142A02#16_6,,
70,1459142A03#16_7,,
71,1459142A04#16_8,,
72,1459142A05#16_9,,
73,1459142A06#16_10,,
74,1459142A07#16_11,,
75,1459142A08#16_12,,
76,1459142A09#16_13,,
77,1459142A10#16_14,,
78,1459142A11#16_15,,
79,1459142A12#16_16,,
80,1460108A01#16_17,,
81,1460108A02#16_18,,
82,1460108A03#16_19,,
83,1460108A04#16_20,,
84,1460108A05#4_1,,
85,1460108A06#4_2,,
86,1460108A07,,
87,1460108A08,,
88,1463717B01#4_5,,
89,1463717B02#4_6,,
90,1463717B03#4_7,,
91,1463717B04#4_8,,
92,1463717B05#4_9,,
93,1463717B06#4_10,,
94,1463717B07#4_11,,
95,1463717B08#4_12,,
96,1463717B09#4_13,,
97,1463717B10#4_14,,
98,1482921A01#4_15,,
99,1482921A02#4_16,,
100,1482921A03#4_17,,
101,1482921A04#4_18,,
102,1482921A05#4_19,,
103,1482921A06#4_20,,
104,1482921A07#5_1,,
105,1491815A01#5_8,,
106,1491815A02#5_9,,
107,1491815A03#5_10,,
108,1491815A04#5_11,,
109,1491815A05#5_12,,
110,1491815A06#5_13,,
111,1491815A07#5_14,,
112,1491815A08#5_15,,
113,1520691A01#6_16,,
114,1520691A02#6_17,,
115,1520691A03#6_18,,
116,1520691A04#6_19,,
117,1520691A05#6_20,,
118,1520691A06#19_1,,
119,1526644A01#19_2,,
120,1526644A02#19_3,,
121,1526644A03#19_4,,
122,1526644A04#19_5,,
123,1526644A05#19_6,,
124,1526644A06#19_7,,
125,1526644A07#19_8,,
126,1526644A08#19_9,,
127,1544136A01#19_10,,
128,1544136A02#19_11,,
129,1544136A03#19_12,,
130,1544136A04#19_13,,
131,1544136A05#19_14,,
132,1544136A06#19_15,,
133,1544136A07#19_16,,
134,1544136A08#19_17,,
135,1549139A01#19_18,,
136,1549139A02#19_19,,
137,1549139A03#19_20,,
138,1549139A04#20_1,,
139,1549139A05#20_2,,
140,1549818A01#20_3,,
141,1549818A02#20_4,,
142,1549818A03#20_5,,
143,1549818A04#20_6,,
144,1549818A05#20_7,,
145,1549818A06#20_8,,
146,1556514A01#20_9,,
147,1556514A02#20_10,,
148,1556514A03#20_11,,
149,1556514A04#20_12,,
150,1556514A05#20_13,,
151,1556514A06#20_14,,
152,1556514A07#20_15,,
153,1556514A08#20_16,,
154,1561277B01#2_1,,
155,1561277B02#2_2,,
156,1561277B03#2_3,,
157,1561277B04#2_4,,
158,1561277B05#2_5,,
159,1565608A01#21_3,,
160,1565608A02#21_4,,
161,1565608A03#21_5,,
162,1565608A04#21_6,,
163,1565608A05#21_7,,
164,1565608A06#21_8,,
165,1565608A07#21_9,,
166,1565608A08#21_10,,
167,1569744A01#21_11,,
168,1569744A02#21_12,,
169,1569744A03#21_13,,
170,1569744A04#21_14,,
171,1569744A05#21_15,,
172,1569744A06#21_16,,
173,1569744A07#21_17,,
174,1569744A08#21_18,,
175,1569744A09#21_19,,
176,1569744A10#21_20,,
177,1569744A11#7_1,,
178,1569744A12#7_2,,
179,1569744A13#7_3,,
180,1569744A14#7_4,,
181,X125675A01#2_14,,
182,X125675A02#2_15,,
183,X125675A03#2_16,,
184,X125675A04#2_17,,
185,X125675A05#2_18,,
186,X125675A06#2_19,,
187,X125675A07#2_20,,
188,X125675A08#3_1,,
189,X125675A09#3_2,,
190,X125675A10#3_3,,
191,X125675A11#3_4,,
192,X125675A12#3_5,,
193,X125675A13#3_6,,
194,X125675A14#3_7,,
195,X125675A15#3_8,,
196,X150846A01#4_1,,
197,X150846A02#4_2,,
198,X150846A03#4_3,,
199,X150846A04#4_4,,
200,X150846A05#4_5,,
201,X150846A06#4_6,,
202,X150846A07#4_7,,
203,X150846A08#4_8,,
204,X155551A01#4_9,,
205,X155551A02#4_10,,
206,X155551A03#4_11,,
207,X155551A04#4_12,,
208,X155551A05#4_13,,
209,X155551A06#4_14,,
210,X161534A01#4_15,,
211,X161534A02#4_16,,
212,X161534A03#4_17,,
213,X161534A04#4_18,,
214,X161534A05#4_19,,
215,X161534A06#4_20,,
216,X161534A07#5_1,,
217,X161534A08#5_2,,
218,X169778A01#5_3,,
219,X169778A02#5_4,,
220,X169778A03#5_5,,
221,X169778A04#5_6,,
222,X169778A05#5_7,,
223,X169778A06#5_8,,
224,X169778A07#5_9,,
225,X169778A08#5_10,,
226,X172464A01#5_11,,
227,X172464A02#5_12,,
228,X172464A03#5_13,,
229,X172464A04#5_14,,
230,X172464A05#5_15,,
231,X172464A06#5_16,,
232,X172464A07#5_17,,
233,X172464A08#5_18,,
234,X179852A01#5_19,,
235,X179852A02#5_20,,
236,X179852A03#6_1,,
237,X179852A04#6_2,,
238,X179852A05#6_3,,
239,X179852A06#6_4,,
240,X197133A01#6_11,,
241,X197133A02#6_12,,
242,X197133A03#6_13,,
243,X197133A04#6_14,,
244,X197133A05#6_15,,
245,X197133A06#6_16,,
246,X197133A07#6_17,,
247,X197133A08#6_18,,
248,X207531C01#7_11,,
249,X207531C02#7_12,,
250,X207531C03#7_13,,
251,X207531C04#7_14,,
252,X207531C05#7_15,,
253,X207531C06#7_16,,
254,X207531C07#7_17,,
255,X207531C08#7_18,,
256,X207531C09#7_19,,
257,X207531C10#7_20,,
258,X207531C11#8_1,,
259,X207531C12#8_2,,
260,X207531C13#8_3,,
261,X207531C14#8_4,,
262,X207531C15#8_5,,
263,X207531C16#8_6,,
264,X207531C17#8_7,,
265,X207531C18#8_8,,
266,X207531C19#8_9,,
267,X207531C20#8_10,,
268,X209790A01#8_11,,
269,X209790A02#8_12,,
270,X209790A03#8_13,,
271,X209790A04#8_14,,
272,X209790A05#8_15,,
273,X209790A06#8_16,,
274,X209790A07#8_17,,
275,X209790A08#8_18,,
276,X209790A09#8_19,,
277,X209790A10#8_20,,
278,X209790A11#9_1,,
279,X209790A12#9_2,,
280,X211079A01#9_3,,
281,X211079A02#9_4,,
282,X211079A03#9_5,,
283,X211079A04#9_6,,
284,X211079A05#9_7,,
285,X211079A06#9_8,,
286,X211079A07#9_9,,
287,X211079A08#9_10,,
288,X219408A01#9_11,,
289,X219408A02#9_12,,
290,X219408A03#9_13,,
291,X219408A04#9_14,,
292,X219408A05#9_15,,
293,X219408A06#9_16,,
294,X219408A07#9_17,,
295,X219408A08#9_18,,
296,X224490A01#9_19,,
297,X224490A02#9_20,,
298,X224490A03#10_1,,
299,X224490A04#10_2,,
300,X224490A05#10_3,,
301,X224490A06#10_4,,
302,X224490A07#10_5,,
303,X224490A08#10_6,,
304,X225774A01#10_7,,
305,X225774A02#10_8,,
306,X225774A03#10_9,,
307,X225774A04#10_10,,
308,X225774A05#10_11,,
309,X225774A06#10_12,,
310,X225774A07#10_13,,
311,X225774A08#10_14,,
312,X227639A01#10_15,,
313,X227639A02#10_16,,
314,X227639A03#10_17,,
315,X227639A04#10_18,,
316,X227639A05#10_19,,
317,X227639A06#10_20,,
318,X227639A07#11_1,,
319,X227639A08#11_2,,
320,X242275A01#11_3,,
321,X242275A02#11_4,,
322,X242275A03#11_5,,
323,X242275A04#11_6,,
324,X242275A05#11_7,,
325,X242275A06#11_8,,
326,X242275A07#11_9,,
327,X242275A08#11_10,,
328,X251184A01#11_11,,
329,X251184A02#11_12,,
330,X251184A03#11_13,,
331,X251184A04#11_14,,
332,X251184A05#11_15,,
333,X251184A06#11_16,,
334,X251184A07#11_17,,
335,X251184A08#11_18,,
