,train,val,test
174,X125675A15#3_8,,
175,X127179A01#3_9,,
176,X127179A02#3_10,,
177,X127179A03#3_11,,
178,X127179A04#3_12,,
179,X127179A05#3_13,,
180,X127179A06#3_14,,
181,X133886A01#3_15,,
182,X133886A02#3_16,,
183,X133886A03#3_17,,
184,X133886A04#3_18,,
185,X133886A05#3_19,,
186,X133886A06#3_20,,
187,X150846A01#4_1,,
188,X150846A02#4_2,,
189,X150846A03#4_3,,
190,X150846A04#4_4,,
191,X150846A05#4_5,,
192,X150846A06#4_6,,
193,X150846A07#4_7,,
194,X150846A08#4_8,,
195,X155551A01#4_9,,
196,X155551A02#4_10,,
197,X155551A03#4_11,,
198,X155551A04#4_12,,
199,X155551A05#4_13,,
200,X155551A06#4_14,,
201,X169778A01#5_3,,
202,X169778A02#5_4,,
203,X169778A03#5_5,,
204,X169778A04#5_6,,
205,X169778A05#5_7,,
206,X169778A06#5_8,,
207,X169778A07#5_9,,
208,X169778A08#5_10,,
209,X172464A01#5_11,,
210,X172464A02#5_12,,
211,X172464A03#5_13,,
212,X172464A04#5_14,,
213,X172464A05#5_15,,
214,X172464A06#5_16,,
215,X172464A07#5_17,,
216,X172464A08#5_18,,
217,X179852A01#5_19,,
218,X179852A02#5_20,,
219,X179852A03#6_1,,
220,X179852A04#6_2,,
221,X179852A05#6_3,,
222,X179852A06#6_4,,
223,X197133A01#6_11,,
224,X197133A02#6_12,,
225,X197133A03#6_13,,
226,X197133A04#6_14,,
227,X197133A05#6_15,,
228,X197133A06#6_16,,
229,X197133A07#6_17,,
230,X197133A08#6_18,,
231,X207531C01#7_11,,
232,X207531C02#7_12,,
233,X207531C03#7_13,,
234,X207531C04#7_14,,
235,X207531C05#7_15,,
236,X207531C06#7_16,,
237,X207531C07#7_17,,
238,X207531C08#7_18,,
239,X207531C09#7_19,,
240,X207531C10#7_20,,
241,X207531C11#8_1,,
242,X207531C12#8_2,,
243,X207531C13#8_3,,
244,X207531C14#8_4,,
245,X207531C15#8_5,,
246,X207531C16#8_6,,
247,X207531C17#8_7,,
248,X207531C18#8_8,,
249,X207531C19#8_9,,
250,X207531C20#8_10,,
251,X209790A01#8_11,,
252,X209790A02#8_12,,
253,X209790A03#8_13,,
254,X209790A04#8_14,,
255,X209790A05#8_15,,
256,X209790A06#8_16,,
257,X209790A07#8_17,,
258,X209790A08#8_18,,
259,X209790A09#8_19,,
260,X209790A10#8_20,,
261,X209790A11#9_1,,
262,X209790A12#9_2,,
263,X211079A01#9_3,,
264,X211079A02#9_4,,
265,X211079A03#9_5,,
266,X211079A04#9_6,,
267,X211079A05#9_7,,
268,X211079A06#9_8,,
269,X211079A07#9_9,,
270,X211079A08#9_10,,
271,X219408A01#9_11,,
272,X219408A02#9_12,,
273,X219408A03#9_13,,
274,X219408A04#9_14,,
275,X219408A05#9_15,,
276,X219408A06#9_16,,
277,X219408A07#9_17,,
278,X219408A08#9_18,,
279,X224490A01#9_19,,
280,X224490A02#9_20,,
281,X224490A03#10_1,,
282,X224490A04#10_2,,
283,X224490A05#10_3,,
284,X224490A06#10_4,,
285,X224490A07#10_5,,
286,X224490A08#10_6,,
287,X225774A01#10_7,,
288,X225774A02#10_8,,
289,X225774A03#10_9,,
290,X225774A04#10_10,,
291,X225774A05#10_11,,
292,X225774A06#10_12,,
293,X225774A07#10_13,,
294,X225774A08#10_14,,
295,X227639A01#10_15,,
296,X227639A02#10_16,,
297,X227639A03#10_17,,
298,X227639A04#10_18,,
299,X227639A05#10_19,,
300,X227639A06#10_20,,
301,X227639A07#11_1,,
302,X227639A08#11_2,,
303,X242275A01#11_3,,
304,X242275A02#11_4,,
305,X242275A03#11_5,,
306,X242275A04#11_6,,
307,X242275A05#11_7,,
308,X242275A06#11_8,,
309,X242275A07#11_9,,
310,X242275A08#11_10,,
311,X251184A01#11_11,,
312,X251184A02#11_12,,
313,X251184A03#11_13,,
314,X251184A04#11_14,,
315,X251184A05#11_15,,
316,X251184A06#11_16,,
317,X251184A07#11_17,,
318,X251184A08#11_18,,
