,train,val,test
152,1549818A04#20_6,,
153,1549818A05#20_7,,
154,1549818A06#20_8,,
155,1556514A01#20_9,,
156,1556514A02#20_10,,
157,1556514A03#20_11,,
158,1556514A04#20_12,,
159,1556514A05#20_13,,
160,1556514A06#20_14,,
161,1556514A07#20_15,,
162,1556514A08#20_16,,
163,1561277B01#2_1,,
164,1561277B02#2_2,,
165,1561277B03#2_3,,
166,1561277B04#2_4,,
167,1561277B05#2_5,,
168,1565608A01#21_3,,
169,1565608A02#21_4,,
170,1565608A03#21_5,,
171,1565608A04#21_6,,
172,1565608A05#21_7,,
173,1565608A06#21_8,,
174,1565608A07#21_9,,
175,1565608A08#21_10,,
176,1569744A01#21_11,,
177,1569744A02#21_12,,
178,1569744A03#21_13,,
179,1569744A04#21_14,,
180,1569744A05#21_15,,
181,1569744A06#21_16,,
182,1569744A07#21_17,,
183,1569744A08#21_18,,
184,1569744A09#21_19,,
185,1569744A10#21_20,,
186,1569744A11#7_1,,
187,1569744A12#7_2,,
188,1569744A13#7_3,,
189,1569744A14#7_4,,
190,X125675A01#2_14,,
191,X125675A02#2_15,,
192,X125675A03#2_16,,
193,X125675A04#2_17,,
194,X125675A05#2_18,,
195,X125675A06#2_19,,
196,X125675A07#2_20,,
197,X125675A08#3_1,,
198,X125675A09#3_2,,
199,X125675A10#3_3,,
200,X125675A11#3_4,,
201,X125675A12#3_5,,
202,X125675A13#3_6,,
203,X125675A14#3_7,,
204,X125675A15#3_8,,
205,X133886A01#3_15,,
206,X133886A02#3_16,,
207,X133886A03#3_17,,
208,X133886A04#3_18,,
209,X133886A05#3_19,,
210,X133886A06#3_20,,
211,X150846A01#4_1,,
212,X150846A02#4_2,,
213,X150846A03#4_3,,
214,X150846A04#4_4,,
215,X150846A05#4_5,,
216,X150846A06#4_6,,
217,X150846A07#4_7,,
218,X150846A08#4_8,,
219,X155551A01#4_9,,
220,X155551A02#4_10,,
221,X155551A03#4_11,,
222,X155551A04#4_12,,
223,X155551A05#4_13,,
224,X155551A06#4_14,,
225,X161534A01#4_15,,
226,X161534A02#4_16,,
227,X161534A03#4_17,,
228,X161534A04#4_18,,
229,X161534A05#4_19,,
230,X161534A06#4_20,,
231,X161534A07#5_1,,
232,X161534A08#5_2,,
233,X169778A01#5_3,,
234,X169778A02#5_4,,
235,X169778A03#5_5,,
236,X169778A04#5_6,,
237,X169778A05#5_7,,
238,X169778A06#5_8,,
239,X169778A07#5_9,,
240,X169778A08#5_10,,
241,X197133A01#6_11,,
242,X197133A02#6_12,,
243,X197133A03#6_13,,
244,X197133A04#6_14,,
245,X197133A05#6_15,,
246,X197133A06#6_16,,
247,X197133A07#6_17,,
248,X197133A08#6_18,,
249,X207531C01#7_11,,
250,X207531C02#7_12,,
251,X207531C03#7_13,,
252,X207531C04#7_14,,
253,X207531C05#7_15,,
254,X207531C06#7_16,,
255,X207531C07#7_17,,
256,X207531C08#7_18,,
257,X207531C09#7_19,,
258,X207531C10#7_20,,
259,X207531C11#8_1,,
260,X207531C12#8_2,,
261,X207531C13#8_3,,
262,X207531C14#8_4,,
263,X207531C15#8_5,,
264,X207531C16#8_6,,
265,X207531C17#8_7,,
266,X207531C18#8_8,,
267,X207531C19#8_9,,
268,X207531C20#8_10,,
269,X209790A01#8_11,,
270,X209790A02#8_12,,
271,X209790A03#8_13,,
272,X209790A04#8_14,,
273,X209790A05#8_15,,
274,X209790A06#8_16,,
275,X209790A07#8_17,,
276,X209790A08#8_18,,
277,X209790A09#8_19,,
278,X209790A10#8_20,,
279,X209790A11#9_1,,
280,X209790A12#9_2,,
281,X211079A01#9_3,,
282,X211079A02#9_4,,
283,X211079A03#9_5,,
284,X211079A04#9_6,,
285,X211079A05#9_7,,
286,X211079A06#9_8,,
287,X211079A07#9_9,,
288,X211079A08#9_10,,
289,X219408A01#9_11,,
290,X219408A02#9_12,,
291,X219408A03#9_13,,
292,X219408A04#9_14,,
293,X219408A05#9_15,,
294,X219408A06#9_16,,
295,X219408A07#9_17,,
296,X219408A08#9_18,,
297,X224490A01#9_19,,
298,X224490A02#9_20,,
299,X224490A03#10_1,,
300,X224490A04#10_2,,
301,X224490A05#10_3,,
302,X224490A06#10_4,,
303,X224490A07#10_5,,
304,X224490A08#10_6,,
305,X225774A01#10_7,,
306,X225774A02#10_8,,
307,X225774A03#10_9,,
308,X225774A04#10_10,,
309,X225774A05#10_11,,
310,X225774A06#10_12,,
311,X225774A07#10_13,,
312,X225774A08#10_14,,
313,X242275A01#11_3,,
314,X242275A02#11_4,,
315,X242275A03#11_5,,
316,X242275A04#11_6,,
317,X242275A05#11_7,,
318,X242275A06#11_8,,
319,X242275A07#11_9,,
320,X242275A08#11_10,,
321,X251184A01#11_11,,
322,X251184A02#11_12,,
323,X251184A03#11_13,,
324,X251184A04#11_14,,
325,X251184A05#11_15,,
326,X251184A06#11_16,,
327,X251184A07#11_17,,
328,X251184A08#11_18,,
