,train,val,test
71,nanchang_1375314A06#3_6,,
72,nanchang_1375314A07#3_7,,
73,nanchang_1375314A08#3_8,,
74,nanchang_1390316A01#3_19,,
75,nanchang_1390316A02#3_20,,
76,nanchang_1390316A03#2_1,,
77,nanchang_1394931A01#2_20,,
78,nanchang_1394931A02#1_1,,
79,nanchang_1394931A03#1_2,,
80,nanchang_1394931A04#1_3,,
81,nanchang_1396455B01#1_4,,
82,nanchang_1396455B02#1_5,,
83,nanchang_1396455B02#1_6,,
84,nanchang_1396455B03#1_7,,
85,nanchang_1396455B04#1_8,,
86,nanchang_1396455B05#1_9,,
87,nanchang_1396455B06#1_10,,
88,nanchang_1430290A01#18_15,,
89,nanchang_1430290A02#18_16,,
90,nanchang_1430290A03#18_17,,
91,nanchang_1433261A01#18_18,,
92,nanchang_1433261A02,,
93,nanchang_1433261A03#18_20,,
94,nanchang_1433261A04#17_1,,
95,nanchang_1433261A05#17_2,,
96,nanchang_1438435B01#17_3,,
97,nanchang_1438435B02#17_4,,
98,nanchang_1457991C01#17_18,,
99,nanchang_1457991C02#17_19,,
100,nanchang_1457991C03#17_20,,
101,nanchang_1457991C04#16_1,,
102,nanchang_1457991C05#16_2,,
103,nanchang_1457991D01#16_3,,
104,nanchang_1457991D02#16_4,,
105,nanchang_1459142A01#16_5,,
106,nanchang_1459142A02#16_6,,
107,nanchang_1459142A03#16_7,,
108,nanchang_1459142A04#16_8,,
109,nanchang_1459142A05#16_9,,
110,nanchang_1459142A06#16_10,,
111,nanchang_1459142A07#16_11,,
112,nanchang_1459142A08#16_12,,
113,nanchang_1459142A09#16_13,,
114,nanchang_1459142A10#16_14,,
115,nanchang_1459142A11#16_15,,
116,nanchang_1459142A12#16_16,,
117,nanchang_1493667A02#5_16,,
118,nanchang_1493667A03#5_17,,
119,nanchang_1493667A04#5_18,,
120,nanchang_1493667A05#5_19,,
121,nanchang_1493667A06#5_20,,
122,nanchang_1493667A07#6_1,,
123,nanchang_1493667A08#6_2,,
124,nanchang_1502032A01,,
125,nanchang_1502032A02#6_11,,
126,nanchang_1502032A03#6_12,,
127,nanchang_1502032A04#6_13,,
128,nanchang_1502032A05#6_14,,
129,nanchang_1502032A06,,
130,nanchang_1526644A01#19_2,,
131,nanchang_1526644A02#19_3,,
132,nanchang_1526644A03#19_4,,
133,nanchang_1526644A04#19_5,,
134,nanchang_1526644A05#19_6,,
135,nanchang_1526644A06#19_7,,
136,nanchang_1526644A07#19_8,,
137,nanchang_1526644A08#19_9,,
138,nanchang_1544136A01#19_10,,
139,nanchang_1544136A02#19_11,,
140,nanchang_1544136A03#19_12,,
141,nanchang_1544136A04#19_13,,
142,nanchang_1544136A05#19_14,,
143,nanchang_1544136A06#19_15,,
144,nanchang_1544136A07#19_16,,
145,nanchang_1544136A08#19_17,,
146,nanchang_1565608A01#21_3,,
147,nanchang_1565608A02#21_4,,
148,nanchang_1565608A03#21_5,,
149,nanchang_1565608A04#21_6,,
150,nanchang_1565608A05#21_7,,
151,nanchang_1565608A06#21_8,,
152,nanchang_1565608A07#21_9,,
153,nanchang_1565608A08#21_10,,
154,nanchang_1569744A01#21_11,,
155,nanchang_1569744A02#21_12,,
156,nanchang_1569744A03#21_13,,
157,nanchang_1569744A04#21_14,,
158,nanchang_1569744A05#21_15,,
159,nanchang_1569744A06#21_16,,
160,nanchang_1569744A07#21_17,,
161,nanchang_1569744A08#21_18,,
162,nanchang_1569744A09#21_19,,
163,nanchang_1569744A10#21_20,,
164,nanchang_1569744A11#7_1,,
165,nanchang_1569744A12#7_2,,
166,nanchang_1569744A13#7_3,,
167,nanchang_1569744A14#7_4,,
168,nanchang_X172464A01#5_11,,
169,nanchang_X172464A02#5_12,,
170,nanchang_X172464A03#5_13,,
171,nanchang_X172464A04#5_14,,
172,nanchang_X172464A05#5_15,,
173,nanchang_X172464A06#5_16,,
174,nanchang_X172464A07#5_17,,
175,nanchang_X172464A08#5_18,,
176,nanchang_X179852A01#5_19,,
177,nanchang_X179852A02#5_20,,
178,nanchang_X179852A03#6_1,,
179,nanchang_X179852A04#6_2,,
180,nanchang_X179852A05#6_3,,
181,nanchang_X179852A06#6_4,,
182,nanchang_X197133A01#6_11,,
183,nanchang_X197133A02#6_12,,
184,nanchang_X197133A03#6_13,,
185,nanchang_X197133A04#6_14,,
186,nanchang_X197133A05#6_15,,
187,nanchang_X197133A06#6_16,,
188,nanchang_X197133A07#6_17,,
189,nanchang_X197133A08#6_18,,
190,nanchang_X207531C01#7_11,,
191,nanchang_X207531C02#7_12,,
192,nanchang_X207531C03#7_13,,
193,nanchang_X207531C04#7_14,,
194,nanchang_X207531C05#7_15,,
195,nanchang_X207531C06#7_16,,
196,nanchang_X207531C07#7_17,,
197,nanchang_X207531C08#7_18,,
198,nanchang_X207531C09#7_19,,
199,nanchang_X207531C10#7_20,,
200,nanchang_X207531C11#8_1,,
201,nanchang_X207531C12#8_2,,
202,nanchang_X207531C13#8_3,,
203,nanchang_X207531C14#8_4,,
204,nanchang_X207531C15#8_5,,
205,nanchang_X207531C16#8_6,,
206,nanchang_X207531C17#8_7,,
207,nanchang_X207531C18#8_8,,
208,nanchang_X207531C19#8_9,,
209,nanchang_X207531C20#8_10,,
210,nanchang_X209790A01#8_11,,
211,nanchang_X209790A02#8_12,,
212,nanchang_X209790A03#8_13,,
213,nanchang_X209790A04#8_14,,
214,nanchang_X209790A05#8_15,,
215,nanchang_X209790A06#8_16,,
216,nanchang_X209790A07#8_17,,
217,nanchang_X209790A08#8_18,,
218,nanchang_X209790A09#8_19,,
219,nanchang_X209790A10#8_20,,
220,nanchang_X209790A11#9_1,,
221,nanchang_X209790A12#9_2,,
222,nanchang_X251184A01#11_11,,
223,nanchang_X251184A02#11_12,,
224,nanchang_X251184A03#11_13,,
225,nanchang_X251184A04#11_14,,
226,nanchang_X251184A05#11_15,,
227,nanchang_X251184A06#11_16,,
228,nanchang_X251184A07#11_17,,
229,nanchang_X251184A08#11_18,,
230,tcga_TCGA-FA-8693,,
231,tcga_TCGA-FA-A7Q1,,
232,tcga_TCGA-FF-8043,,
233,tcga_TCGA-FF-8046,,
234,tcga_TCGA-FF-8061,,
235,tcga_TCGA-FM-8000,,
236,tcga_TCGA-G8-6325,,
237,tcga_TCGA-G8-6326,,
238,tcga_TCGA-G8-6906,,
239,tcga_TCGA-G8-6909,,
240,tcga_TCGA-G8-6914,,
241,tcga_TCGA-GR-7351,,
242,tcga_TCGA-GR-7353,,
243,tcga_TCGA-GR-A4D4,,
244,tcga_TCGA-GR-A4D6,,
245,tcga_TCGA-GS-A9TV,,
246,tcga_TCGA-GS-A9TW,,
247,tcga_TCGA-GS-A9TX,,
248,tcga_TCGA-RQ-AAAT,,
249,morph_13953_0,,
250,morph_13953_1,,
251,morph_13954_0,,
252,morph_13957_0,,
253,morph_13964_0,,
254,morph_13972_0,,
255,morph_13972_1,,
256,morph_13976_0,,
257,morph_13977_1,,
258,morph_13977_0,,
259,morph_13977_2,,
260,morph_13979_0,,
261,morph_13983_0,,
262,morph_13983_1,,
263,morph_13983_3,,
264,morph_13983_2,,
265,morph_18827_2,,
266,morph_18827_0,,
267,morph_18827_1,,
268,morph_18830_0,,
269,morph_18833_0,,
270,morph_18834_0,,
271,morph_18835_0,,
272,morph_18836_0,,
273,morph_18836_1,,
274,morph_18838_0,,
275,morph_18843_1,,
276,morph_18843_0,,
277,morph_18844_0,,
278,morph_18845_0,,
279,morph_18846_0,,
280,morph_18847_0,,
281,morph_18847_6,,
282,morph_18847_8,,
283,morph_18847_9,,
284,morph_18847_4,,
285,morph_18847_1,,
286,morph_18847_10,,
287,morph_18847_5,,
288,morph_18847_7,,
289,morph_18847_2,,
290,morph_18847_3,,
291,morph_18849_0,,
292,morph_18849_1,,
293,morph_18849_2,,
294,morph_18851_0,,
295,morph_19669_0,,
296,morph_19676_0,,
297,morph_19681_0,,
298,morph_19684_0,,
299,morph_19685_0,,
300,morph_19691_0,,
301,morph_19692_0,,
302,morph_26790_0,,
303,morph_26791_0,,
304,morph_26794_0,,
305,morph_26799_0,,
306,morph_26801_0,,
307,morph_26802_0,,
308,morph_26803_0,,
309,morph_26804_0,,
310,morph_26808_0,,
311,morph_26810_0,,
312,morph_26813_0,,
313,morph_26814_0,,
314,morph_26817_0,,
315,morph_26821_0,,
316,morph_26824_0,,
317,morph_26825_0,,
318,morph_26826_0,,
319,morph_26828_0,,
320,morph_26833_0,,
321,morph_26834_0,,
322,morph_26839_0,,
323,morph_26842_0,,
324,morph_26843_0,,
325,morph_26847_0,,
326,morph_26848_0,,
327,morph_26849_0,,
328,morph_26850_0,,
329,morph_26857_0,,
330,morph_26858_0,,
331,nanchang_1386008A01#3_9,,
332,nanchang_1386008A02#3_10,,
333,nanchang_1386008A03#3_11,,
334,nanchang_1386008A04#3_12,,
335,nanchang_1386008A05#3_13,,
336,nanchang_1386008A06#3_14,,
337,nanchang_1386008A07#3_15,,
338,nanchang_1386008A08#3_16,,
339,nanchang_1386008A09#3_17,,
340,nanchang_1386008A10#3_18,,
341,nanchang_1394025A01#2_2,,
342,nanchang_1394025A02#2_3,,
343,nanchang_1394025A03#2_4,,
344,nanchang_1394025A04#2_5,,
345,nanchang_1394025A05#2_6,,
346,nanchang_1394025A06#2_7,,
347,nanchang_1394025A07#2_8,,
348,nanchang_1394025A08#2_9,,
349,nanchang_1394025A09#2_10,,
350,nanchang_1394025A10#2_11,,
351,nanchang_1394250C01#2_12,,
352,nanchang_1394250C02#2_13,,
353,nanchang_1394250C03#2_14,,
354,nanchang_1394250C04#2_15,,
355,nanchang_1394250C05#2_16,,
356,nanchang_1394250C06#2_17,,
357,nanchang_1394250C07#2_18,,
358,nanchang_1394250C08#2_19,,
359,nanchang_1412190C01,,
360,nanchang_1412190C02,,
361,nanchang_1412190C03,,
362,nanchang_1412190C04,,
363,nanchang_1412190C05,,
364,nanchang_1412190C06,,
365,nanchang_1412190C07,,
366,nanchang_1412190C08,,
367,nanchang_1445057B01#17_5,,
368,nanchang_1445057B02#17_6,,
369,nanchang_1445057B03#17_7,,
370,nanchang_1445057B04#17_8,,
371,nanchang_1460108A01#16_17,,
372,nanchang_1460108A02#16_18,,
373,nanchang_1460108A03#16_19,,
374,nanchang_1460108A04#16_20,,
375,nanchang_1460108A05#4_1,,
376,nanchang_1460108A06#4_2,,
377,nanchang_1460108A07,,
378,nanchang_1460108A08,,
379,nanchang_1463717B01#4_5,,
380,nanchang_1463717B02#4_6,,
381,nanchang_1463717B03#4_7,,
382,nanchang_1463717B04#4_8,,
383,nanchang_1463717B05#4_9,,
384,nanchang_1463717B06#4_10,,
385,nanchang_1463717B07#4_11,,
386,nanchang_1463717B08#4_12,,
387,nanchang_1463717B09#4_13,,
388,nanchang_1463717B10#4_14,,
389,nanchang_1491815A01#5_8,,
390,nanchang_1491815A02#5_9,,
391,nanchang_1491815A03#5_10,,
392,nanchang_1491815A04#5_11,,
393,nanchang_1491815A05#5_12,,
394,nanchang_1491815A06#5_13,,
395,nanchang_1491815A07#5_14,,
396,nanchang_1491815A08#5_15,,
397,nanchang_1494509A01#6_3,,
398,nanchang_1494509A02#6_4,,
399,nanchang_1494509A03#6_5,,
400,nanchang_1494509A04#6_6,,
401,nanchang_1494509A05#6_7,,
402,nanchang_1494509A06#6_8,,
403,nanchang_1494509A07#6_9,,
404,nanchang_1520691A01#6_16,,
405,nanchang_1520691A02#6_17,,
406,nanchang_1520691A03#6_18,,
407,nanchang_1520691A04#6_19,,
408,nanchang_1520691A05#6_20,,
409,nanchang_1520691A06#19_1,,
410,nanchang_1549139A01#19_18,,
411,nanchang_1549139A02#19_19,,
412,nanchang_1549139A03#19_20,,
413,nanchang_1549139A04#20_1,,
414,nanchang_1549139A05#20_2,,
415,nanchang_1561277B01#2_1,,
416,nanchang_1561277B02#2_2,,
417,nanchang_1561277B03#2_3,,
418,nanchang_1561277B04#2_4,,
419,nanchang_1561277B05#2_5,,
420,nanchang_X150846A01#4_1,,
421,nanchang_X150846A02#4_2,,
422,nanchang_X150846A03#4_3,,
423,nanchang_X150846A04#4_4,,
424,nanchang_X150846A05#4_5,,
425,nanchang_X150846A06#4_6,,
426,nanchang_X150846A07#4_7,,
427,nanchang_X150846A08#4_8,,
428,nanchang_X155551A01#4_9,,
429,nanchang_X155551A02#4_10,,
430,nanchang_X155551A03#4_11,,
431,nanchang_X155551A04#4_12,,
432,nanchang_X155551A05#4_13,,
433,nanchang_X155551A06#4_14,,
434,nanchang_X169778A01#5_3,,
435,nanchang_X169778A02#5_4,,
436,nanchang_X169778A03#5_5,,
437,nanchang_X169778A04#5_6,,
438,nanchang_X169778A05#5_7,,
439,nanchang_X169778A06#5_8,,
440,nanchang_X169778A07#5_9,,
441,nanchang_X169778A08#5_10,,
442,nanchang_X211079A01#9_3,,
443,nanchang_X211079A02#9_4,,
444,nanchang_X211079A03#9_5,,
445,nanchang_X211079A04#9_6,,
446,nanchang_X211079A05#9_7,,
447,nanchang_X211079A06#9_8,,
448,nanchang_X211079A07#9_9,,
449,nanchang_X211079A08#9_10,,
450,nanchang_X224490A01#9_19,,
451,nanchang_X224490A02#9_20,,
452,nanchang_X224490A03#10_1,,
453,nanchang_X224490A04#10_2,,
454,nanchang_X224490A05#10_3,,
455,nanchang_X224490A06#10_4,,
456,nanchang_X224490A07#10_5,,
457,nanchang_X224490A08#10_6,,
458,nanchang_X227639A01#10_15,,
459,nanchang_X227639A02#10_16,,
460,nanchang_X227639A03#10_17,,
461,nanchang_X227639A04#10_18,,
462,nanchang_X227639A05#10_19,,
463,nanchang_X227639A06#10_20,,
464,nanchang_X227639A07#11_1,,
465,nanchang_X227639A08#11_2,,
466,nanchang_X242275A01#11_3,,
467,nanchang_X242275A02#11_4,,
468,nanchang_X242275A03#11_5,,
469,nanchang_X242275A04#11_6,,
470,nanchang_X242275A05#11_7,,
471,nanchang_X242275A06#11_8,,
472,nanchang_X242275A07#11_9,,
473,nanchang_X242275A08#11_10,,
474,tcga_TCGA-FA-A6HN,,
475,tcga_TCGA-FA-A6HO,,
476,tcga_TCGA-FA-A7DS,,
477,tcga_TCGA-FA-A82F,,
478,tcga_TCGA-G8-6324,,
479,tcga_TCGA-GR-A4D5,,
480,tcga_TCGA-GS-A9TT,,
481,tcga_TCGA-GS-A9TU,,
482,tcga_TCGA-GS-A9TY,,
483,tcga_TCGA-GS-A9U3,,
484,tcga_TCGA-GS-A9U4,,
485,tcga_TCGA-RQ-A68N,,
