,train,val,test
50,morph_26816_0,nanchang_X227639A08#11_2,nanchang_X150846A05#4_5
51,morph_26820_0,nanchang_1549139A01#19_18,nanchang_X150846A06#4_6
52,morph_26823_0,nanchang_1549139A02#19_19,nanchang_X150846A07#4_7
53,morph_26831_0,nanchang_1549139A03#19_20,nanchang_X150846A08#4_8
54,morph_26832_0,nanchang_1549139A04#20_1,nanchang_1445057B01#17_5
55,morph_26835_0,nanchang_1549139A05#20_2,nanchang_1445057B02#17_6
56,morph_26841_0,tcga_TCGA-FA-A6HN,nanchang_1445057B03#17_7
57,morph_26846_0,tcga_TCGA-FA-A4XK,nanchang_1445057B04#17_8
58,morph_26851_0,,tcga_TCGA-GS-A9TU
59,morph_26853_0,,tcga_TCGA-GR-A4D5
60,morph_26855_0,,
61,morph_26859_0,,
62,nanchang_1375314A01#3_1,,
63,nanchang_1375314A02#3_2,,
64,nanchang_1375314A03#3_3,,
65,nanchang_1375314A04#3_4,,
66,nanchang_1375314A05#3_5,,
67,nanchang_1375314A06#3_6,,
68,nanchang_1375314A07#3_7,,
69,nanchang_1375314A08#3_8,,
70,nanchang_1390316A01#3_19,,
71,nanchang_1390316A02#3_20,,
72,nanchang_1390316A03#2_1,,
73,nanchang_1394931A01#2_20,,
74,nanchang_1394931A02#1_1,,
75,nanchang_1394931A03#1_2,,
76,nanchang_1394931A04#1_3,,
77,nanchang_1396455B01#1_4,,
78,nanchang_1396455B02#1_5,,
79,nanchang_1396455B02#1_6,,
80,nanchang_1396455B03#1_7,,
81,nanchang_1396455B04#1_8,,
82,nanchang_1396455B05#1_9,,
83,nanchang_1396455B06#1_10,,
84,nanchang_1433261A01#18_18,,
85,nanchang_1433261A02,,
86,nanchang_1433261A03#18_20,,
87,nanchang_1433261A04#17_1,,
88,nanchang_1433261A05#17_2,,
89,nanchang_1438435B01#17_3,,
90,nanchang_1438435B02#17_4,,
91,nanchang_1457991C01#17_18,,
92,nanchang_1457991C02#17_19,,
93,nanchang_1457991C03#17_20,,
94,nanchang_1457991C04#16_1,,
95,nanchang_1457991C05#16_2,,
96,nanchang_1457991D01#16_3,,
97,nanchang_1457991D02#16_4,,
98,nanchang_1493667A02#5_16,,
99,nanchang_1493667A03#5_17,,
100,nanchang_1493667A04#5_18,,
101,nanchang_1493667A05#5_19,,
102,nanchang_1493667A06#5_20,,
103,nanchang_1493667A07#6_1,,
104,nanchang_1493667A08#6_2,,
105,nanchang_1502032A01,,
106,nanchang_1502032A02#6_11,,
107,nanchang_1502032A03#6_12,,
108,nanchang_1502032A04#6_13,,
109,nanchang_1502032A05#6_14,,
110,nanchang_1502032A06,,
111,nanchang_1544136A01#19_10,,
112,nanchang_1544136A02#19_11,,
113,nanchang_1544136A03#19_12,,
114,nanchang_1544136A04#19_13,,
115,nanchang_1544136A05#19_14,,
116,nanchang_1544136A06#19_15,,
117,nanchang_1544136A07#19_16,,
118,nanchang_1544136A08#19_17,,
119,nanchang_1556514A01#20_9,,
120,nanchang_1556514A02#20_10,,
121,nanchang_1556514A03#20_11,,
122,nanchang_1556514A04#20_12,,
123,nanchang_1556514A05#20_13,,
124,nanchang_1556514A06#20_14,,
125,nanchang_1556514A07#20_15,,
126,nanchang_1556514A08#20_16,,
127,nanchang_1565608A01#21_3,,
128,nanchang_1565608A02#21_4,,
129,nanchang_1565608A03#21_5,,
130,nanchang_1565608A04#21_6,,
131,nanchang_1565608A05#21_7,,
132,nanchang_1565608A06#21_8,,
133,nanchang_1565608A07#21_9,,
134,nanchang_1565608A08#21_10,,
135,nanchang_1569744A01#21_11,,
136,nanchang_1569744A02#21_12,,
137,nanchang_1569744A03#21_13,,
138,nanchang_1569744A04#21_14,,
139,nanchang_1569744A05#21_15,,
140,nanchang_1569744A06#21_16,,
141,nanchang_1569744A07#21_17,,
142,nanchang_1569744A08#21_18,,
143,nanchang_1569744A09#21_19,,
144,nanchang_1569744A10#21_20,,
145,nanchang_1569744A11#7_1,,
146,nanchang_1569744A12#7_2,,
147,nanchang_1569744A13#7_3,,
148,nanchang_1569744A14#7_4,,
149,nanchang_X127179A01#3_9,,
150,nanchang_X127179A02#3_10,,
151,nanchang_X127179A03#3_11,,
152,nanchang_X127179A04#3_12,,
153,nanchang_X127179A05#3_13,,
154,nanchang_X127179A06#3_14,,
155,nanchang_X161534A01#4_15,,
156,nanchang_X161534A02#4_16,,
157,nanchang_X161534A03#4_17,,
158,nanchang_X161534A04#4_18,,
159,nanchang_X161534A05#4_19,,
160,nanchang_X161534A06#4_20,,
161,nanchang_X161534A07#5_1,,
162,nanchang_X161534A08#5_2,,
163,nanchang_X172464A01#5_11,,
164,nanchang_X172464A02#5_12,,
165,nanchang_X172464A03#5_13,,
166,nanchang_X172464A04#5_14,,
167,nanchang_X172464A05#5_15,,
168,nanchang_X172464A06#5_16,,
169,nanchang_X172464A07#5_17,,
170,nanchang_X172464A08#5_18,,
171,nanchang_X197133A01#6_11,,
172,nanchang_X197133A02#6_12,,
173,nanchang_X197133A03#6_13,,
174,nanchang_X197133A04#6_14,,
175,nanchang_X197133A05#6_15,,
176,nanchang_X197133A06#6_16,,
177,nanchang_X197133A07#6_17,,
178,nanchang_X197133A08#6_18,,
179,nanchang_X207531C01#7_11,,
180,nanchang_X207531C02#7_12,,
181,nanchang_X207531C03#7_13,,
182,nanchang_X207531C04#7_14,,
183,nanchang_X207531C05#7_15,,
184,nanchang_X207531C06#7_16,,
185,nanchang_X207531C07#7_17,,
186,nanchang_X207531C08#7_18,,
187,nanchang_X207531C09#7_19,,
188,nanchang_X207531C10#7_20,,
189,nanchang_X207531C11#8_1,,
190,nanchang_X207531C12#8_2,,
191,nanchang_X207531C13#8_3,,
192,nanchang_X207531C14#8_4,,
193,nanchang_X207531C15#8_5,,
194,nanchang_X207531C16#8_6,,
195,nanchang_X207531C17#8_7,,
196,nanchang_X207531C18#8_8,,
197,nanchang_X207531C19#8_9,,
198,nanchang_X207531C20#8_10,,
199,nanchang_X209790A01#8_11,,
200,nanchang_X209790A02#8_12,,
201,nanchang_X209790A03#8_13,,
202,nanchang_X209790A04#8_14,,
203,nanchang_X209790A05#8_15,,
204,nanchang_X209790A06#8_16,,
205,nanchang_X209790A07#8_17,,
206,nanchang_X209790A08#8_18,,
207,nanchang_X209790A09#8_19,,
208,nanchang_X209790A10#8_20,,
209,nanchang_X209790A11#9_1,,
210,nanchang_X209790A12#9_2,,
211,nanchang_X219408A01#9_11,,
212,nanchang_X219408A02#9_12,,
213,nanchang_X219408A03#9_13,,
214,nanchang_X219408A04#9_14,,
215,nanchang_X219408A05#9_15,,
216,nanchang_X219408A06#9_16,,
217,nanchang_X219408A07#9_17,,
218,nanchang_X219408A08#9_18,,
219,nanchang_X251184A01#11_11,,
220,nanchang_X251184A02#11_12,,
221,nanchang_X251184A03#11_13,,
222,nanchang_X251184A04#11_14,,
223,nanchang_X251184A05#11_15,,
224,nanchang_X251184A06#11_16,,
225,nanchang_X251184A07#11_17,,
226,nanchang_X251184A08#11_18,,
227,tcga_TCGA-FA-8693,,
228,tcga_TCGA-FA-A7Q1,,
229,tcga_TCGA-FF-8041,,
230,tcga_TCGA-FF-8043,,
231,tcga_TCGA-FF-8046,,
232,tcga_TCGA-FF-8061,,
233,tcga_TCGA-FM-8000,,
234,tcga_TCGA-G8-6325,,
235,tcga_TCGA-G8-6906,,
236,tcga_TCGA-G8-6907,,
237,tcga_TCGA-G8-6909,,
238,tcga_TCGA-G8-6914,,
239,tcga_TCGA-GR-7351,,
240,tcga_TCGA-GR-7353,,
241,tcga_TCGA-GR-A4D4,,
242,tcga_TCGA-GR-A4D6,,
243,tcga_TCGA-GS-A9TV,,
244,tcga_TCGA-GS-A9TW,,
245,tcga_TCGA-GS-A9TX,,
246,morph_13953_0,,
247,morph_13953_1,,
248,morph_13954_0,,
249,morph_13955_0,,
250,morph_13957_0,,
251,morph_13964_0,,
252,morph_13972_0,,
253,morph_13972_1,,
254,morph_13977_1,,
255,morph_13977_0,,
256,morph_13977_2,,
257,morph_13978_1,,
258,morph_13978_0,,
259,morph_13980_0,,
260,morph_13980_1,,
261,morph_13980_2,,
262,morph_13983_0,,
263,morph_13983_1,,
264,morph_13983_3,,
265,morph_13983_2,,
266,morph_18829_0,,
267,morph_18830_0,,
268,morph_18832_0,,
269,morph_18833_0,,
270,morph_18835_0,,
271,morph_18836_0,,
272,morph_18836_1,,
273,morph_18838_0,,
274,morph_18843_1,,
275,morph_18843_0,,
276,morph_18845_0,,
277,morph_18846_0,,
278,morph_18847_0,,
279,morph_18847_6,,
280,morph_18847_8,,
281,morph_18847_9,,
282,morph_18847_4,,
283,morph_18847_1,,
284,morph_18847_10,,
285,morph_18847_5,,
286,morph_18847_7,,
287,morph_18847_2,,
288,morph_18847_3,,
289,morph_18849_0,,
290,morph_18849_1,,
291,morph_18849_2,,
292,morph_18851_0,,
293,morph_19669_0,,
294,morph_19675_0,,
295,morph_19676_0,,
296,morph_19681_0,,
297,morph_19684_0,,
298,morph_19689_0,,
299,morph_19691_0,,
300,morph_19700_0,,
301,morph_26791_0,,
302,morph_26793_0,,
303,morph_26794_0,,
304,morph_26799_0,,
305,morph_26801_0,,
306,morph_26802_0,,
307,morph_26803_0,,
308,morph_26807_0,,
309,morph_26808_0,,
310,morph_26811_0,,
311,morph_26814_0,,
312,morph_26817_0,,
313,morph_26824_0,,
314,morph_26825_0,,
315,morph_26826_0,,
316,morph_26828_0,,
317,morph_26838_0,,
318,morph_26839_0,,
319,morph_26842_0,,
320,morph_26843_0,,
321,morph_26844_0,,
322,morph_26845_0,,
323,morph_26847_0,,
324,morph_26848_0,,
325,morph_26849_0,,
326,morph_26850_0,,
327,morph_26857_0,,
328,morph_26858_0,,
329,nanchang_1386008A01#3_9,,
330,nanchang_1386008A02#3_10,,
331,nanchang_1386008A03#3_11,,
332,nanchang_1386008A04#3_12,,
333,nanchang_1386008A05#3_13,,
334,nanchang_1386008A06#3_14,,
335,nanchang_1386008A07#3_15,,
336,nanchang_1386008A08#3_16,,
337,nanchang_1386008A09#3_17,,
338,nanchang_1386008A10#3_18,,
339,nanchang_1394025A01#2_2,,
340,nanchang_1394025A02#2_3,,
341,nanchang_1394025A03#2_4,,
342,nanchang_1394025A04#2_5,,
343,nanchang_1394025A05#2_6,,
344,nanchang_1394025A06#2_7,,
345,nanchang_1394025A07#2_8,,
346,nanchang_1394025A08#2_9,,
347,nanchang_1394025A09#2_10,,
348,nanchang_1394025A10#2_11,,
349,nanchang_1412190C01,,
350,nanchang_1412190C02,,
351,nanchang_1412190C03,,
352,nanchang_1412190C04,,
353,nanchang_1412190C05,,
354,nanchang_1412190C06,,
355,nanchang_1412190C07,,
356,nanchang_1412190C08,,
357,nanchang_1460108A01#16_17,,
358,nanchang_1460108A02#16_18,,
359,nanchang_1460108A03#16_19,,
360,nanchang_1460108A04#16_20,,
361,nanchang_1460108A05#4_1,,
362,nanchang_1460108A06#4_2,,
363,nanchang_1460108A07,,
364,nanchang_1460108A08,,
365,nanchang_1463717B01#4_5,,
366,nanchang_1463717B02#4_6,,
367,nanchang_1463717B03#4_7,,
368,nanchang_1463717B04#4_8,,
369,nanchang_1463717B05#4_9,,
370,nanchang_1463717B06#4_10,,
371,nanchang_1463717B07#4_11,,
372,nanchang_1463717B08#4_12,,
373,nanchang_1463717B09#4_13,,
374,nanchang_1463717B10#4_14,,
375,nanchang_1482921A01#4_15,,
376,nanchang_1482921A02#4_16,,
377,nanchang_1482921A03#4_17,,
378,nanchang_1482921A04#4_18,,
379,nanchang_1482921A05#4_19,,
380,nanchang_1482921A06#4_20,,
381,nanchang_1482921A07#5_1,,
382,nanchang_1491815A01#5_8,,
383,nanchang_1491815A02#5_9,,
384,nanchang_1491815A03#5_10,,
385,nanchang_1491815A04#5_11,,
386,nanchang_1491815A05#5_12,,
387,nanchang_1491815A06#5_13,,
388,nanchang_1491815A07#5_14,,
389,nanchang_1491815A08#5_15,,
390,nanchang_1494509A01#6_3,,
391,nanchang_1494509A02#6_4,,
392,nanchang_1494509A03#6_5,,
393,nanchang_1494509A04#6_6,,
394,nanchang_1494509A05#6_7,,
395,nanchang_1494509A06#6_8,,
396,nanchang_1494509A07#6_9,,
397,nanchang_1520691A01#6_16,,
398,nanchang_1520691A02#6_17,,
399,nanchang_1520691A03#6_18,,
400,nanchang_1520691A04#6_19,,
401,nanchang_1520691A05#6_20,,
402,nanchang_1520691A06#19_1,,
403,nanchang_1549818A01#20_3,,
404,nanchang_1549818A02#20_4,,
405,nanchang_1549818A03#20_5,,
406,nanchang_1549818A04#20_6,,
407,nanchang_1549818A05#20_7,,
408,nanchang_1549818A06#20_8,,
409,nanchang_1561277B01#2_1,,
410,nanchang_1561277B02#2_2,,
411,nanchang_1561277B03#2_3,,
412,nanchang_1561277B04#2_4,,
413,nanchang_1561277B05#2_5,,
414,nanchang_X125675A01#2_14,,
415,nanchang_X125675A02#2_15,,
416,nanchang_X125675A03#2_16,,
417,nanchang_X125675A04#2_17,,
418,nanchang_X125675A05#2_18,,
419,nanchang_X125675A06#2_19,,
420,nanchang_X125675A07#2_20,,
421,nanchang_X125675A08#3_1,,
422,nanchang_X125675A09#3_2,,
423,nanchang_X125675A10#3_3,,
424,nanchang_X125675A11#3_4,,
425,nanchang_X125675A12#3_5,,
426,nanchang_X125675A13#3_6,,
427,nanchang_X125675A14#3_7,,
428,nanchang_X125675A15#3_8,,
429,nanchang_X133886A01#3_15,,
430,nanchang_X133886A02#3_16,,
431,nanchang_X133886A03#3_17,,
432,nanchang_X133886A04#3_18,,
433,nanchang_X133886A05#3_19,,
434,nanchang_X133886A06#3_20,,
435,nanchang_X155551A01#4_9,,
436,nanchang_X155551A02#4_10,,
437,nanchang_X155551A03#4_11,,
438,nanchang_X155551A04#4_12,,
439,nanchang_X155551A05#4_13,,
440,nanchang_X155551A06#4_14,,
441,nanchang_X169778A01#5_3,,
442,nanchang_X169778A02#5_4,,
443,nanchang_X169778A03#5_5,,
444,nanchang_X169778A04#5_6,,
445,nanchang_X169778A05#5_7,,
446,nanchang_X169778A06#5_8,,
447,nanchang_X169778A07#5_9,,
448,nanchang_X169778A08#5_10,,
449,nanchang_X211079A01#9_3,,
450,nanchang_X211079A02#9_4,,
451,nanchang_X211079A03#9_5,,
452,nanchang_X211079A04#9_6,,
453,nanchang_X211079A05#9_7,,
454,nanchang_X211079A06#9_8,,
455,nanchang_X211079A07#9_9,,
456,nanchang_X211079A08#9_10,,
457,nanchang_X224490A01#9_19,,
458,nanchang_X224490A02#9_20,,
459,nanchang_X224490A03#10_1,,
460,nanchang_X224490A04#10_2,,
461,nanchang_X224490A05#10_3,,
462,nanchang_X224490A06#10_4,,
463,nanchang_X224490A07#10_5,,
464,nanchang_X224490A08#10_6,,
465,nanchang_X225774A01#10_7,,
466,nanchang_X225774A02#10_8,,
467,nanchang_X225774A03#10_9,,
468,nanchang_X225774A04#10_10,,
469,nanchang_X225774A05#10_11,,
470,nanchang_X225774A06#10_12,,
471,nanchang_X225774A07#10_13,,
472,nanchang_X225774A08#10_14,,
473,nanchang_X242275A01#11_3,,
474,nanchang_X242275A02#11_4,,
475,nanchang_X242275A03#11_5,,
476,nanchang_X242275A04#11_6,,
477,nanchang_X242275A05#11_7,,
478,nanchang_X242275A06#11_8,,
479,nanchang_X242275A07#11_9,,
480,nanchang_X242275A08#11_10,,
481,tcga_TCGA-FA-A4BB,,
482,tcga_TCGA-FA-A6HO,,
483,tcga_TCGA-FA-A7DS,,
484,tcga_TCGA-FA-A82F,,
485,tcga_TCGA-FF-8047,,
486,tcga_TCGA-G8-6324,,
487,tcga_TCGA-GR-A4D9,,
488,tcga_TCGA-GS-A9TT,,
489,tcga_TCGA-GS-A9TY,,
490,tcga_TCGA-GS-A9U3,,
491,tcga_TCGA-GS-A9U4,,
492,tcga_TCGA-RQ-A68N,,
