,train,val,test
51,morph_26800_0,nanchang_1460108A05#4_1,nanchang_X225774A07#10_13
52,morph_26806_0,nanchang_1460108A06#4_2,nanchang_X225774A08#10_14
53,morph_26809_0,nanchang_1460108A07,tcga_TCGA-FA-A82F
54,morph_26815_0,nanchang_1460108A08,tcga_TCGA-GS-A9U4
55,morph_26816_0,tcga_TCGA-GS-A9TT,
56,morph_26820_0,tcga_TCGA-FA-A6HO,
57,morph_26829_0,,
58,morph_26831_0,,
59,morph_26832_0,,
60,morph_26835_0,,
61,morph_26841_0,,
62,morph_26846_0,,
63,morph_26855_0,,
64,morph_26859_0,,
65,nanchang_1375314A01#3_1,,
66,nanchang_1375314A02#3_2,,
67,nanchang_1375314A03#3_3,,
68,nanchang_1375314A04#3_4,,
69,nanchang_1375314A05#3_5,,
70,nanchang_1375314A06#3_6,,
71,nanchang_1375314A07#3_7,,
72,nanchang_1375314A08#3_8,,
73,nanchang_1394931A01#2_20,,
74,nanchang_1394931A02#1_1,,
75,nanchang_1394931A03#1_2,,
76,nanchang_1394931A04#1_3,,
77,nanchang_1396455B01#1_4,,
78,nanchang_1396455B02#1_5,,
79,nanchang_1396455B02#1_6,,
80,nanchang_1396455B03#1_7,,
81,nanchang_1396455B04#1_8,,
82,nanchang_1396455B05#1_9,,
83,nanchang_1396455B06#1_10,,
84,nanchang_1433261A01#18_18,,
85,nanchang_1433261A02,,
86,nanchang_1433261A03#18_20,,
87,nanchang_1433261A04#17_1,,
88,nanchang_1433261A05#17_2,,
89,nanchang_1438435B01#17_3,,
90,nanchang_1438435B02#17_4,,
91,nanchang_1459142A01#16_5,,
92,nanchang_1459142A02#16_6,,
93,nanchang_1459142A03#16_7,,
94,nanchang_1459142A04#16_8,,
95,nanchang_1459142A05#16_9,,
96,nanchang_1459142A06#16_10,,
97,nanchang_1459142A07#16_11,,
98,nanchang_1459142A08#16_12,,
99,nanchang_1459142A09#16_13,,
100,nanchang_1459142A10#16_14,,
101,nanchang_1459142A11#16_15,,
102,nanchang_1459142A12#16_16,,
103,nanchang_1493667A02#5_16,,
104,nanchang_1493667A03#5_17,,
105,nanchang_1493667A04#5_18,,
106,nanchang_1493667A05#5_19,,
107,nanchang_1493667A06#5_20,,
108,nanchang_1493667A07#6_1,,
109,nanchang_1493667A08#6_2,,
110,nanchang_1502032A01,,
111,nanchang_1502032A02#6_11,,
112,nanchang_1502032A03#6_12,,
113,nanchang_1502032A04#6_13,,
114,nanchang_1502032A05#6_14,,
115,nanchang_1502032A06,,
116,nanchang_1526644A01#19_2,,
117,nanchang_1526644A02#19_3,,
118,nanchang_1526644A03#19_4,,
119,nanchang_1526644A04#19_5,,
120,nanchang_1526644A05#19_6,,
121,nanchang_1526644A06#19_7,,
122,nanchang_1526644A07#19_8,,
123,nanchang_1526644A08#19_9,,
124,nanchang_1544136A01#19_10,,
125,nanchang_1544136A02#19_11,,
126,nanchang_1544136A03#19_12,,
127,nanchang_1544136A04#19_13,,
128,nanchang_1544136A05#19_14,,
129,nanchang_1544136A06#19_15,,
130,nanchang_1544136A07#19_16,,
131,nanchang_1544136A08#19_17,,
132,nanchang_1556514A01#20_9,,
133,nanchang_1556514A02#20_10,,
134,nanchang_1556514A03#20_11,,
135,nanchang_1556514A04#20_12,,
136,nanchang_1556514A05#20_13,,
137,nanchang_1556514A06#20_14,,
138,nanchang_1556514A07#20_15,,
139,nanchang_1556514A08#20_16,,
140,nanchang_1565608A01#21_3,,
141,nanchang_1565608A02#21_4,,
142,nanchang_1565608A03#21_5,,
143,nanchang_1565608A04#21_6,,
144,nanchang_1565608A05#21_7,,
145,nanchang_1565608A06#21_8,,
146,nanchang_1565608A07#21_9,,
147,nanchang_1565608A08#21_10,,
148,nanchang_1569744A01#21_11,,
149,nanchang_1569744A02#21_12,,
150,nanchang_1569744A03#21_13,,
151,nanchang_1569744A04#21_14,,
152,nanchang_1569744A05#21_15,,
153,nanchang_1569744A06#21_16,,
154,nanchang_1569744A07#21_17,,
155,nanchang_1569744A08#21_18,,
156,nanchang_1569744A09#21_19,,
157,nanchang_1569744A10#21_20,,
158,nanchang_1569744A11#7_1,,
159,nanchang_1569744A12#7_2,,
160,nanchang_1569744A13#7_3,,
161,nanchang_1569744A14#7_4,,
162,nanchang_X127179A01#3_9,,
163,nanchang_X127179A02#3_10,,
164,nanchang_X127179A03#3_11,,
165,nanchang_X127179A04#3_12,,
166,nanchang_X127179A05#3_13,,
167,nanchang_X127179A06#3_14,,
168,nanchang_X161534A01#4_15,,
169,nanchang_X161534A02#4_16,,
170,nanchang_X161534A03#4_17,,
171,nanchang_X161534A04#4_18,,
172,nanchang_X161534A05#4_19,,
173,nanchang_X161534A06#4_20,,
174,nanchang_X161534A07#5_1,,
175,nanchang_X161534A08#5_2,,
176,nanchang_X172464A01#5_11,,
177,nanchang_X172464A02#5_12,,
178,nanchang_X172464A03#5_13,,
179,nanchang_X172464A04#5_14,,
180,nanchang_X172464A05#5_15,,
181,nanchang_X172464A06#5_16,,
182,nanchang_X172464A07#5_17,,
183,nanchang_X172464A08#5_18,,
184,nanchang_X179852A01#5_19,,
185,nanchang_X179852A02#5_20,,
186,nanchang_X179852A03#6_1,,
187,nanchang_X179852A04#6_2,,
188,nanchang_X179852A05#6_3,,
189,nanchang_X179852A06#6_4,,
190,nanchang_X197133A01#6_11,,
191,nanchang_X197133A02#6_12,,
192,nanchang_X197133A03#6_13,,
193,nanchang_X197133A04#6_14,,
194,nanchang_X197133A05#6_15,,
195,nanchang_X197133A06#6_16,,
196,nanchang_X197133A07#6_17,,
197,nanchang_X197133A08#6_18,,
198,nanchang_X207531C01#7_11,,
199,nanchang_X207531C02#7_12,,
200,nanchang_X207531C03#7_13,,
201,nanchang_X207531C04#7_14,,
202,nanchang_X207531C05#7_15,,
203,nanchang_X207531C06#7_16,,
204,nanchang_X207531C07#7_17,,
205,nanchang_X207531C08#7_18,,
206,nanchang_X207531C09#7_19,,
207,nanchang_X207531C10#7_20,,
208,nanchang_X207531C11#8_1,,
209,nanchang_X207531C12#8_2,,
210,nanchang_X207531C13#8_3,,
211,nanchang_X207531C14#8_4,,
212,nanchang_X207531C15#8_5,,
213,nanchang_X207531C16#8_6,,
214,nanchang_X207531C17#8_7,,
215,nanchang_X207531C18#8_8,,
216,nanchang_X207531C19#8_9,,
217,nanchang_X207531C20#8_10,,
218,nanchang_X209790A01#8_11,,
219,nanchang_X209790A02#8_12,,
220,nanchang_X209790A03#8_13,,
221,nanchang_X209790A04#8_14,,
222,nanchang_X209790A05#8_15,,
223,nanchang_X209790A06#8_16,,
224,nanchang_X209790A07#8_17,,
225,nanchang_X209790A08#8_18,,
226,nanchang_X209790A09#8_19,,
227,nanchang_X209790A10#8_20,,
228,nanchang_X209790A11#9_1,,
229,nanchang_X209790A12#9_2,,
230,nanchang_X251184A01#11_11,,
231,nanchang_X251184A02#11_12,,
232,nanchang_X251184A03#11_13,,
233,nanchang_X251184A04#11_14,,
234,nanchang_X251184A05#11_15,,
235,nanchang_X251184A06#11_16,,
236,nanchang_X251184A07#11_17,,
237,nanchang_X251184A08#11_18,,
238,tcga_TCGA-FA-8693,,
239,tcga_TCGA-FA-A7Q1,,
240,tcga_TCGA-FF-8041,,
241,tcga_TCGA-FF-8043,,
242,tcga_TCGA-FF-8046,,
243,tcga_TCGA-FF-8061,,
244,tcga_TCGA-G8-6325,,
245,tcga_TCGA-G8-6326,,
246,tcga_TCGA-G8-6906,,
247,tcga_TCGA-G8-6907,,
248,tcga_TCGA-G8-6909,,
249,tcga_TCGA-G8-6914,,
250,tcga_TCGA-GR-7351,,
251,tcga_TCGA-GR-A4D4,,
252,tcga_TCGA-GR-A4D6,,
253,tcga_TCGA-GS-A9TQ,,
254,tcga_TCGA-GS-A9TV,,
255,tcga_TCGA-GS-A9TW,,
256,tcga_TCGA-GS-A9TX,,
257,morph_13954_0,,
258,morph_13955_0,,
259,morph_13957_0,,
260,morph_13964_0,,
261,morph_13972_0,,
262,morph_13972_1,,
263,morph_13976_0,,
264,morph_13977_1,,
265,morph_13977_0,,
266,morph_13977_2,,
267,morph_13978_1,,
268,morph_13978_0,,
269,morph_13979_0,,
270,morph_13980_0,,
271,morph_13980_1,,
272,morph_13980_2,,
273,morph_13983_0,,
274,morph_13983_1,,
275,morph_13983_3,,
276,morph_13983_2,,
277,morph_18827_2,,
278,morph_18827_0,,
279,morph_18827_1,,
280,morph_18829_0,,
281,morph_18830_0,,
282,morph_18833_0,,
283,morph_18834_0,,
284,morph_18835_0,,
285,morph_18836_0,,
286,morph_18836_1,,
287,morph_18838_0,,
288,morph_18844_0,,
289,morph_18845_0,,
290,morph_18846_0,,
291,morph_18847_0,,
292,morph_18847_6,,
293,morph_18847_8,,
294,morph_18847_9,,
295,morph_18847_4,,
296,morph_18847_1,,
297,morph_18847_10,,
298,morph_18847_5,,
299,morph_18847_7,,
300,morph_18847_2,,
301,morph_18847_3,,
302,morph_18849_0,,
303,morph_18849_1,,
304,morph_18849_2,,
305,morph_19669_0,,
306,morph_19675_0,,
307,morph_19681_0,,
308,morph_19684_0,,
309,morph_19685_0,,
310,morph_19689_0,,
311,morph_19691_0,,
312,morph_19692_0,,
313,morph_19700_0,,
314,morph_26790_0,,
315,morph_26791_0,,
316,morph_26793_0,,
317,morph_26794_0,,
318,morph_26801_0,,
319,morph_26802_0,,
320,morph_26804_0,,
321,morph_26810_0,,
322,morph_26813_0,,
323,morph_26814_0,,
324,morph_26821_0,,
325,morph_26822_0,,
326,morph_26824_0,,
327,morph_26825_0,,
328,morph_26826_0,,
329,morph_26833_0,,
330,morph_26838_0,,
331,morph_26839_0,,
332,morph_26842_0,,
333,morph_26843_0,,
334,morph_26844_0,,
335,morph_26845_0,,
336,morph_26847_0,,
337,morph_26849_0,,
338,morph_26850_0,,
339,morph_26858_0,,
340,nanchang_1386008A01#3_9,,
341,nanchang_1386008A02#3_10,,
342,nanchang_1386008A03#3_11,,
343,nanchang_1386008A04#3_12,,
344,nanchang_1386008A05#3_13,,
345,nanchang_1386008A06#3_14,,
346,nanchang_1386008A07#3_15,,
347,nanchang_1386008A08#3_16,,
348,nanchang_1386008A09#3_17,,
349,nanchang_1386008A10#3_18,,
350,nanchang_1394025A01#2_2,,
351,nanchang_1394025A02#2_3,,
352,nanchang_1394025A03#2_4,,
353,nanchang_1394025A04#2_5,,
354,nanchang_1394025A05#2_6,,
355,nanchang_1394025A06#2_7,,
356,nanchang_1394025A07#2_8,,
357,nanchang_1394025A08#2_9,,
358,nanchang_1394025A09#2_10,,
359,nanchang_1394025A10#2_11,,
360,nanchang_1394250C01#2_12,,
361,nanchang_1394250C02#2_13,,
362,nanchang_1394250C03#2_14,,
363,nanchang_1394250C04#2_15,,
364,nanchang_1394250C05#2_16,,
365,nanchang_1394250C06#2_17,,
366,nanchang_1394250C07#2_18,,
367,nanchang_1394250C08#2_19,,
368,nanchang_1412190C01,,
369,nanchang_1412190C02,,
370,nanchang_1412190C03,,
371,nanchang_1412190C04,,
372,nanchang_1412190C05,,
373,nanchang_1412190C06,,
374,nanchang_1412190C07,,
375,nanchang_1412190C08,,
376,nanchang_1420083A01#18_2,,
377,nanchang_1420083A02#18_3,,
378,nanchang_1420083A03#18_4,,
379,nanchang_1420083A04#18_5,,
380,nanchang_1420083A05#18_6,,
381,nanchang_1420083A06#18_7,,
382,nanchang_1420083A07#18_8,,
383,nanchang_1420083A08#18_9,,
384,nanchang_1420083A09#18_10,,
385,nanchang_1420083A10#18_11,,
386,nanchang_1445057B01#17_5,,
387,nanchang_1445057B02#17_6,,
388,nanchang_1445057B03#17_7,,
389,nanchang_1445057B04#17_8,,
390,nanchang_1482921A01#4_15,,
391,nanchang_1482921A02#4_16,,
392,nanchang_1482921A03#4_17,,
393,nanchang_1482921A04#4_18,,
394,nanchang_1482921A05#4_19,,
395,nanchang_1482921A06#4_20,,
396,nanchang_1482921A07#5_1,,
397,nanchang_1491815A01#5_8,,
398,nanchang_1491815A02#5_9,,
399,nanchang_1491815A03#5_10,,
400,nanchang_1491815A04#5_11,,
401,nanchang_1491815A05#5_12,,
402,nanchang_1491815A06#5_13,,
403,nanchang_1491815A07#5_14,,
404,nanchang_1491815A08#5_15,,
405,nanchang_1494509A01#6_3,,
406,nanchang_1494509A02#6_4,,
407,nanchang_1494509A03#6_5,,
408,nanchang_1494509A04#6_6,,
409,nanchang_1494509A05#6_7,,
410,nanchang_1494509A06#6_8,,
411,nanchang_1494509A07#6_9,,
412,nanchang_1520691A01#6_16,,
413,nanchang_1520691A02#6_17,,
414,nanchang_1520691A03#6_18,,
415,nanchang_1520691A04#6_19,,
416,nanchang_1520691A05#6_20,,
417,nanchang_1520691A06#19_1,,
418,nanchang_1549139A01#19_18,,
419,nanchang_1549139A02#19_19,,
420,nanchang_1549139A03#19_20,,
421,nanchang_1549139A04#20_1,,
422,nanchang_1549139A05#20_2,,
423,nanchang_1561277B01#2_1,,
424,nanchang_1561277B02#2_2,,
425,nanchang_1561277B03#2_3,,
426,nanchang_1561277B04#2_4,,
427,nanchang_1561277B05#2_5,,
428,nanchang_X125675A01#2_14,,
429,nanchang_X125675A02#2_15,,
430,nanchang_X125675A03#2_16,,
431,nanchang_X125675A04#2_17,,
432,nanchang_X125675A05#2_18,,
433,nanchang_X125675A06#2_19,,
434,nanchang_X125675A07#2_20,,
435,nanchang_X125675A08#3_1,,
436,nanchang_X125675A09#3_2,,
437,nanchang_X125675A10#3_3,,
438,nanchang_X125675A11#3_4,,
439,nanchang_X125675A12#3_5,,
440,nanchang_X125675A13#3_6,,
441,nanchang_X125675A14#3_7,,
442,nanchang_X125675A15#3_8,,
443,nanchang_X133886A01#3_15,,
444,nanchang_X133886A02#3_16,,
445,nanchang_X133886A03#3_17,,
446,nanchang_X133886A04#3_18,,
447,nanchang_X133886A05#3_19,,
448,nanchang_X133886A06#3_20,,
449,nanchang_X150846A01#4_1,,
450,nanchang_X150846A02#4_2,,
451,nanchang_X150846A03#4_3,,
452,nanchang_X150846A04#4_4,,
453,nanchang_X150846A05#4_5,,
454,nanchang_X150846A06#4_6,,
455,nanchang_X150846A07#4_7,,
456,nanchang_X150846A08#4_8,,
457,nanchang_X155551A01#4_9,,
458,nanchang_X155551A02#4_10,,
459,nanchang_X155551A03#4_11,,
460,nanchang_X155551A04#4_12,,
461,nanchang_X155551A05#4_13,,
462,nanchang_X155551A06#4_14,,
463,nanchang_X211079A01#9_3,,
464,nanchang_X211079A02#9_4,,
465,nanchang_X211079A03#9_5,,
466,nanchang_X211079A04#9_6,,
467,nanchang_X211079A05#9_7,,
468,nanchang_X211079A06#9_8,,
469,nanchang_X211079A07#9_9,,
470,nanchang_X211079A08#9_10,,
471,nanchang_X224490A01#9_19,,
472,nanchang_X224490A02#9_20,,
473,nanchang_X224490A03#10_1,,
474,nanchang_X224490A04#10_2,,
475,nanchang_X224490A05#10_3,,
476,nanchang_X224490A06#10_4,,
477,nanchang_X224490A07#10_5,,
478,nanchang_X224490A08#10_6,,
479,nanchang_X242275A01#11_3,,
480,nanchang_X242275A02#11_4,,
481,nanchang_X242275A03#11_5,,
482,nanchang_X242275A04#11_6,,
483,nanchang_X242275A05#11_7,,
484,nanchang_X242275A06#11_8,,
485,nanchang_X242275A07#11_9,,
486,nanchang_X242275A08#11_10,,
487,tcga_TCGA-FA-A4BB,,
488,tcga_TCGA-FA-A4XK,,
489,tcga_TCGA-FA-A6HN,,
490,tcga_TCGA-FA-A7DS,,
491,tcga_TCGA-FF-8047,,
492,tcga_TCGA-G8-6324,,
493,tcga_TCGA-GR-A4D5,,
494,tcga_TCGA-GR-A4D9,,
495,tcga_TCGA-GS-A9TU,,
496,tcga_TCGA-GS-A9TY,,
497,tcga_TCGA-GS-A9U3,,
498,tcga_TCGA-RQ-A68N,,
