,train,val,test
58,1420083A09#18_10,,
59,1420083A10#18_11,,
60,1430290A01#18_15,,
61,1430290A02#18_16,,
62,1430290A03#18_17,,
63,1433261A01#18_18,,
64,1433261A02,,
65,1433261A03#18_20,,
66,1433261A04#17_1,,
67,1433261A05#17_2,,
68,1438435B01#17_3,,
69,1438435B02#17_4,,
70,1445057B01#17_5,,
71,1445057B02#17_6,,
72,1445057B03#17_7,,
73,1445057B04#17_8,,
74,1457991C01#17_18,,
75,1457991C02#17_19,,
76,1457991C03#17_20,,
77,1457991C04#16_1,,
78,1457991C05#16_2,,
79,1457991D01#16_3,,
80,1457991D02#16_4,,
81,1459142A01#16_5,,
82,1459142A02#16_6,,
83,1459142A03#16_7,,
84,1459142A04#16_8,,
85,1459142A05#16_9,,
86,1459142A06#16_10,,
87,1459142A07#16_11,,
88,1459142A08#16_12,,
89,1459142A09#16_13,,
90,1459142A10#16_14,,
91,1459142A11#16_15,,
92,1459142A12#16_16,,
93,1460108A01#16_17,,
94,1460108A02#16_18,,
95,1460108A03#16_19,,
96,1460108A04#16_20,,
97,1460108A05#4_1,,
98,1460108A06#4_2,,
99,1460108A07,,
100,1460108A08,,
101,1463717B01#4_5,,
102,1463717B02#4_6,,
103,1463717B03#4_7,,
104,1463717B04#4_8,,
105,1463717B05#4_9,,
106,1463717B06#4_10,,
107,1463717B07#4_11,,
108,1463717B08#4_12,,
109,1463717B09#4_13,,
110,1463717B10#4_14,,
111,1482921A01#4_15,,
112,1482921A02#4_16,,
113,1482921A03#4_17,,
114,1482921A04#4_18,,
115,1482921A05#4_19,,
116,1482921A06#4_20,,
117,1482921A07#5_1,,
118,1491815A01#5_8,,
119,1491815A02#5_9,,
120,1491815A03#5_10,,
121,1491815A04#5_11,,
122,1491815A05#5_12,,
123,1491815A06#5_13,,
124,1491815A07#5_14,,
125,1491815A08#5_15,,
126,1493667A02#5_16,,
127,1493667A03#5_17,,
128,1493667A04#5_18,,
129,1493667A05#5_19,,
130,1493667A06#5_20,,
131,1493667A07#6_1,,
132,1493667A08#6_2,,
133,1494509A01#6_3,,
134,1494509A02#6_4,,
135,1494509A03#6_5,,
136,1494509A04#6_6,,
137,1494509A05#6_7,,
138,1494509A06#6_8,,
139,1494509A07#6_9,,
140,1502032A01,,
141,1502032A02#6_11,,
142,1502032A03#6_12,,
143,1502032A04#6_13,,
144,1502032A05#6_14,,
145,1502032A06,,
146,1520691A01#6_16,,
147,1520691A02#6_17,,
148,1520691A03#6_18,,
149,1520691A04#6_19,,
150,1520691A05#6_20,,
151,1520691A06#19_1,,
152,1526644A01#19_2,,
153,1526644A02#19_3,,
154,1526644A03#19_4,,
155,1526644A04#19_5,,
156,1526644A05#19_6,,
157,1526644A06#19_7,,
158,1526644A07#19_8,,
159,1526644A08#19_9,,
160,1544136A01#19_10,,
161,1544136A02#19_11,,
162,1544136A03#19_12,,
163,1544136A04#19_13,,
164,1544136A05#19_14,,
165,1544136A06#19_15,,
166,1544136A07#19_16,,
167,1544136A08#19_17,,
168,1556514A01#20_9,,
169,1556514A02#20_10,,
170,1556514A03#20_11,,
171,1556514A04#20_12,,
172,1556514A05#20_13,,
173,1556514A06#20_14,,
174,1556514A07#20_15,,
175,1556514A08#20_16,,
176,1565608A01#21_3,,
177,1565608A02#21_4,,
178,1565608A03#21_5,,
179,1565608A04#21_6,,
180,1565608A05#21_7,,
181,1565608A06#21_8,,
182,1565608A07#21_9,,
183,1565608A08#21_10,,
184,1569744A01#21_11,,
185,1569744A02#21_12,,
186,1569744A03#21_13,,
187,1569744A04#21_14,,
188,1569744A05#21_15,,
189,1569744A06#21_16,,
190,1569744A07#21_17,,
191,1569744A08#21_18,,
192,1569744A09#21_19,,
193,1569744A10#21_20,,
194,1569744A11#7_1,,
195,1569744A12#7_2,,
196,1569744A13#7_3,,
197,1569744A14#7_4,,
198,X125675A01#2_14,,
199,X125675A02#2_15,,
200,X125675A03#2_16,,
201,X125675A04#2_17,,
202,X125675A05#2_18,,
203,X125675A06#2_19,,
204,X125675A07#2_20,,
205,X125675A08#3_1,,
206,X125675A09#3_2,,
207,X125675A10#3_3,,
208,X125675A11#3_4,,
209,X125675A12#3_5,,
210,X125675A13#3_6,,
211,X125675A14#3_7,,
212,X125675A15#3_8,,
213,X133886A01#3_15,,
214,X133886A02#3_16,,
215,X133886A03#3_17,,
216,X133886A04#3_18,,
217,X133886A05#3_19,,
218,X133886A06#3_20,,
219,X150846A01#4_1,,
220,X150846A02#4_2,,
221,X150846A03#4_3,,
222,X150846A04#4_4,,
223,X150846A05#4_5,,
224,X150846A06#4_6,,
225,X150846A07#4_7,,
226,X150846A08#4_8,,
227,X155551A01#4_9,,
228,X155551A02#4_10,,
229,X155551A03#4_11,,
230,X155551A04#4_12,,
231,X155551A05#4_13,,
232,X155551A06#4_14,,
233,X161534A01#4_15,,
234,X161534A02#4_16,,
235,X161534A03#4_17,,
236,X161534A04#4_18,,
237,X161534A05#4_19,,
238,X161534A06#4_20,,
239,X161534A07#5_1,,
240,X161534A08#5_2,,
241,X169778A01#5_3,,
242,X169778A02#5_4,,
243,X169778A03#5_5,,
244,X169778A04#5_6,,
245,X169778A05#5_7,,
246,X169778A06#5_8,,
247,X169778A07#5_9,,
248,X169778A08#5_10,,
249,X172464A01#5_11,,
250,X172464A02#5_12,,
251,X172464A03#5_13,,
252,X172464A04#5_14,,
253,X172464A05#5_15,,
254,X172464A06#5_16,,
255,X172464A07#5_17,,
256,X172464A08#5_18,,
257,X197133A01#6_11,,
258,X197133A02#6_12,,
259,X197133A03#6_13,,
260,X197133A04#6_14,,
261,X197133A05#6_15,,
262,X197133A06#6_16,,
263,X197133A07#6_17,,
264,X197133A08#6_18,,
265,X211079A01#9_3,,
266,X211079A02#9_4,,
267,X211079A03#9_5,,
268,X211079A04#9_6,,
269,X211079A05#9_7,,
270,X211079A06#9_8,,
271,X211079A07#9_9,,
272,X211079A08#9_10,,
273,X219408A01#9_11,,
274,X219408A02#9_12,,
275,X219408A03#9_13,,
276,X219408A04#9_14,,
277,X219408A05#9_15,,
278,X219408A06#9_16,,
279,X219408A07#9_17,,
280,X219408A08#9_18,,
281,X224490A01#9_19,,
282,X224490A02#9_20,,
283,X224490A03#10_1,,
284,X224490A04#10_2,,
285,X224490A05#10_3,,
286,X224490A06#10_4,,
287,X224490A07#10_5,,
288,X224490A08#10_6,,
289,X225774A01#10_7,,
290,X225774A02#10_8,,
291,X225774A03#10_9,,
292,X225774A04#10_10,,
293,X225774A05#10_11,,
294,X225774A06#10_12,,
295,X225774A07#10_13,,
296,X225774A08#10_14,,
297,X227639A01#10_15,,
298,X227639A02#10_16,,
299,X227639A03#10_17,,
300,X227639A04#10_18,,
301,X227639A05#10_19,,
302,X227639A06#10_20,,
303,X227639A07#11_1,,
304,X227639A08#11_2,,
305,X242275A01#11_3,,
306,X242275A02#11_4,,
307,X242275A03#11_5,,
308,X242275A04#11_6,,
309,X242275A05#11_7,,
310,X242275A06#11_8,,
311,X242275A07#11_9,,
312,X242275A08#11_10,,
313,X251184A01#11_11,,
314,X251184A02#11_12,,
315,X251184A03#11_13,,
316,X251184A04#11_14,,
317,X251184A05#11_15,,
318,X251184A06#11_16,,
319,X251184A07#11_17,,
320,X251184A08#11_18,,
